exp,exp_no,phyto,source,tp,datetime,date,time,plot_date,plot_datetime,mean_Fo,sd_Fo,mean_Fm,sd_Fm,mean_Fv,sd_Fv,mean_Fv_Fm,sd_Fv_Fm,mean_Fv_Fo,sd_Fv_Fo,mean_cells,sd_cells,mean_grn,sd_grn,mean_yel,sd_yel,mean_red,sd_red,mean_fsc,sd_fsc,mean_ssc,sd_ssc,poc_culture,sd_poc_culture,pon_culture,sd_pon_culture,poc_optics,sd_poc_optics,pon_optics,sd_pon_optics,mean_cn,sd_cn,wl,mean_cp,sd_cp,mean_ap,sd_ap,mean_bp,sd_bp,mean_abs_line_height,sd_abs_line_height,mean_chl_line_height,sd_chl_line_height
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,9,2022-08-25T01:00:00Z,2022-08-25,01:00:00,2022-11-28,2022-11-28T01:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148794.66666666666,42009.06723950597,1.4495585342277455,0.03099252134910425,1.23574218692493,0.02183223370141612,0.3916646678996295,0.0145904575435208,1.6942505596068689,0.03161748902938181,2.1582973317849907,0.01212765273797301,47871.469724125185,9109.417792324462,8583.603353672941,1586.5255736182037,430.84322751712665,81.98476013092015,77.25243018305646,14.278730162563832,6.502587999037646,0.18670640106917152,470,1.5200879175503146,0.12759729090004124,0.10872827795706835,0.00463300546047272,1.4113596395932462,0.12556048637450803,0.06072827726794835,0.00705049219646511,5.194876947710596,0.5036065854617937
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,9,2022-08-25T01:00:00Z,2022-08-25,01:00:00,2022-11-28,2022-11-28T01:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148794.66666666666,42009.06723950597,1.4495585342277455,0.03099252134910425,1.23574218692493,0.02183223370141612,0.3916646678996295,0.0145904575435208,1.6942505596068689,0.03161748902938181,2.1582973317849907,0.01212765273797301,47871.469724125185,9109.417792324462,8583.603353672941,1586.5255736182037,430.84322751712665,81.98476013092015,77.25243018305646,14.278730162563832,6.502587999037646,0.18670640106917152,474,1.4981604133333333,0.1264118037127328,0.108079882218291,0.00361427005364266,1.3900805311150424,0.12425042573083322,0.06072827726794835,0.00705049219646511,5.194876947710596,0.5036065854617937
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,9,2022-08-25T01:00:00Z,2022-08-25,01:00:00,2022-11-28,2022-11-28T01:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148794.66666666666,42009.06723950597,1.4495585342277455,0.03099252134910425,1.23574218692493,0.02183223370141612,0.3916646678996295,0.0145904575435208,1.6942505596068689,0.03161748902938181,2.1582973317849907,0.01212765273797301,47871.469724125185,9109.417792324462,8583.603353672941,1586.5255736182037,430.84322751712665,81.98476013092015,77.25243018305646,14.278730162563832,6.502587999037646,0.18670640106917152,479.2,1.4720363291666667,0.12476737182209788,0.11121605746655966,0.00265331718440068,1.360820271700107,0.1223686027213537,0.06072827726794835,0.00705049219646511,5.194876947710596,0.5036065854617937
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,9,2022-08-25T01:00:00Z,2022-08-25,01:00:00,2022-11-28,2022-11-28T01:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148794.66666666666,42009.06723950597,1.4495585342277455,0.03099252134910425,1.23574218692493,0.02183223370141612,0.3916646678996295,0.0145904575435208,1.6942505596068689,0.03161748902938181,2.1582973317849907,0.01212765273797301,47871.469724125185,9109.417792324462,8583.603353672941,1586.5255736182037,430.84322751712665,81.98476013092015,77.25243018305646,14.278730162563832,6.502587999037646,0.18670640106917152,484.1,1.4522071433333332,0.12465699362565837,0.11861951419187666,0.00290789568218814,1.3335876291414566,0.12178491989768642,0.06072827726794835,0.00705049219646511,5.194876947710596,0.5036065854617937
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,9,2022-08-25T01:00:00Z,2022-08-25,01:00:00,2022-11-28,2022-11-28T01:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148794.66666666666,42009.06723950597,1.4495585342277455,0.03099252134910425,1.23574218692493,0.02183223370141612,0.3916646678996295,0.0145904575435208,1.6942505596068689,0.03161748902938181,2.1582973317849907,0.01212765273797301,47871.469724125185,9109.417792324462,8583.603353672941,1586.5255736182037,430.84322751712665,81.98476013092015,77.25243018305646,14.278730162563832,6.502587999037646,0.18670640106917152,489.2,1.4398289066666663,0.12338638257602046,0.126106978449858,0.00484829578910673,1.3137219282168089,0.11925773445483694,0.06072827726794835,0.00705049219646511,5.194876947710596,0.5036065854617937
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,9,2022-08-25T01:00:00Z,2022-08-25,01:00:00,2022-11-28,2022-11-28T01:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148794.66666666666,42009.06723950597,1.4495585342277455,0.03099252134910425,1.23574218692493,0.02183223370141612,0.3916646678996295,0.0145904575435208,1.6942505596068689,0.03161748902938181,2.1582973317849907,0.01212765273797301,47871.469724125185,9109.417792324462,8583.603353672941,1586.5255736182037,430.84322751712665,81.98476013092015,77.25243018305646,14.278730162563832,6.502587999037646,0.18670640106917152,493.9,1.4305574579166669,0.12332547867244574,0.12498129301359968,0.00494200771544305,1.305576164903067,0.11957424450095092,0.06072827726794835,0.00705049219646511,5.194876947710596,0.5036065854617937
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,9,2022-08-25T01:00:00Z,2022-08-25,01:00:00,2022-11-28,2022-11-28T01:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148794.66666666666,42009.06723950597,1.4495585342277455,0.03099252134910425,1.23574218692493,0.02183223370141612,0.3916646678996295,0.0145904575435208,1.6942505596068689,0.03161748902938181,2.1582973317849907,0.01212765273797301,47871.469724125185,9109.417792324462,8583.603353672941,1586.5255736182037,430.84322751712665,81.98476013092015,77.25243018305646,14.278730162563832,6.502587999037646,0.18670640106917152,498.9,1.4136647104166666,0.1219560739920637,0.10967250828366666,0.00470342078841646,1.303992202133,0.11912177974112272,0.06072827726794835,0.00705049219646511,5.194876947710596,0.5036065854617937
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,9,2022-08-25T01:00:00Z,2022-08-25,01:00:00,2022-11-28,2022-11-28T01:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148794.66666666666,42009.06723950597,1.4495585342277455,0.03099252134910425,1.23574218692493,0.02183223370141612,0.3916646678996295,0.0145904575435208,1.6942505596068689,0.03161748902938181,2.1582973317849907,0.01212765273797301,47871.469724125185,9109.417792324462,8583.603353672941,1586.5255736182037,430.84322751712665,81.98476013092015,77.25243018305646,14.278730162563832,6.502587999037646,0.18670640106917152,503.8,1.3831668433333333,0.11901824207584236,0.084722310232988,0.00476550301972676,1.2984445331003454,0.11795847249545656,0.06072827726794835,0.00705049219646511,5.194876947710596,0.5036065854617937
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,9,2022-08-25T01:00:00Z,2022-08-25,01:00:00,2022-11-28,2022-11-28T01:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148794.66666666666,42009.06723950597,1.4495585342277455,0.03099252134910425,1.23574218692493,0.02183223370141612,0.3916646678996295,0.0145904575435208,1.6942505596068689,0.03161748902938181,2.1582973317849907,0.01212765273797301,47871.469724125185,9109.417792324462,8583.603353672941,1586.5255736182037,430.84322751712665,81.98476013092015,77.25243018305646,14.278730162563832,6.502587999037646,0.18670640106917152,508.7,1.3426219588900932,0.11618805049872773,0.05858983893571134,0.00486856212535468,1.2840321199543818,0.11679007408810924,0.06072827726794835,0.00705049219646511,5.194876947710596,0.5036065854617937
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,9,2022-08-25T01:00:00Z,2022-08-25,01:00:00,2022-11-28,2022-11-28T01:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148794.66666666666,42009.06723950597,1.4495585342277455,0.03099252134910425,1.23574218692493,0.02183223370141612,0.3916646678996295,0.0145904575435208,1.6942505596068689,0.03161748902938181,2.1582973317849907,0.01212765273797301,47871.469724125185,9109.417792324462,8583.603353672941,1586.5255736182037,430.84322751712665,81.98476013092015,77.25243018305646,14.278730162563832,6.502587999037646,0.18670640106917152,514,1.29593652055676,0.11193212918241303,0.036408277362988,0.005105415501196,1.259528243193772,0.11375097449488332,0.06072827726794835,0.00705049219646511,5.194876947710596,0.5036065854617937
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,9,2022-08-25T01:00:00Z,2022-08-25,01:00:00,2022-11-28,2022-11-28T01:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148794.66666666666,42009.06723950597,1.4495585342277455,0.03099252134910425,1.23574218692493,0.02183223370141612,0.3916646678996295,0.0145904575435208,1.6942505596068689,0.03161748902938181,2.1582973317849907,0.01212765273797301,47871.469724125185,9109.417792324462,8583.603353672941,1586.5255736182037,430.84322751712665,81.98476013092015,77.25243018305646,14.278730162563832,6.502587999037646,0.18670640106917152,519.7,1.24952866430676,0.10893866393497362,0.0208287323820405,0.00566308855846953,1.2286999319247196,0.11177574391107796,0.06072827726794835,0.00705049219646511,5.194876947710596,0.5036065854617937
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,9,2022-08-25T01:00:00Z,2022-08-25,01:00:00,2022-11-28,2022-11-28T01:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148794.66666666666,42009.06723950597,1.4495585342277455,0.03099252134910425,1.23574218692493,0.02183223370141612,0.3916646678996295,0.0145904575435208,1.6942505596068689,0.03161748902938181,2.1582973317849907,0.01212765273797301,47871.469724125185,9109.417792324462,8583.603353672941,1586.5255736182037,430.84322751712665,81.98476013092015,77.25243018305646,14.278730162563832,6.502587999037646,0.18670640106917152,524.8,1.2086447243067566,0.1064367468039293,0.01283532969223606,0.00554746100903478,1.1958093946145203,0.10929005732612486,0.06072827726794835,0.00705049219646511,5.194876947710596,0.5036065854617937
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,9,2022-08-25T01:00:00Z,2022-08-25,01:00:00,2022-11-28,2022-11-28T01:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148794.66666666666,42009.06723950597,1.4495585342277455,0.03099252134910425,1.23574218692493,0.02183223370141612,0.3916646678996295,0.0145904575435208,1.6942505596068689,0.03161748902938181,2.1582973317849907,0.01212765273797301,47871.469724125185,9109.417792324462,8583.603353672941,1586.5255736182037,430.84322751712665,81.98476013092015,77.25243018305646,14.278730162563832,6.502587999037646,0.18670640106917152,529.9,1.1742795741666667,0.10445266509046588,0.01008796566138813,0.00581772891240933,1.1641916085052786,0.1071311523048203,0.06072827726794835,0.00705049219646511,5.194876947710596,0.5036065854617937
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,9,2022-08-25T01:00:00Z,2022-08-25,01:00:00,2022-11-28,2022-11-28T01:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148794.66666666666,42009.06723950597,1.4495585342277455,0.03099252134910425,1.23574218692493,0.02183223370141612,0.3916646678996295,0.0145904575435208,1.6942505596068689,0.03161748902938181,2.1582973317849907,0.01212765273797301,47871.469724125185,9109.417792324462,8583.603353672941,1586.5255736182037,430.84322751712665,81.98476013092015,77.25243018305646,14.278730162563832,6.502587999037646,0.18670640106917152,532,1.1618085217996452,0.10373214256352437,0.01038554643886119,0.0057977312353056,1.151422975360784,0.10631729160799468,0.06072827726794835,0.00705049219646511,5.194876947710596,0.5036065854617937
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,9,2022-08-25T01:00:00Z,2022-08-25,01:00:00,2022-11-28,2022-11-28T01:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148794.66666666666,42009.06723950597,1.4495585342277455,0.03099252134910425,1.23574218692493,0.02183223370141612,0.3916646678996295,0.0145904575435208,1.6942505596068689,0.03161748902938181,2.1582973317849907,0.01212765273797301,47871.469724125185,9109.417792324462,8583.603353672941,1586.5255736182037,430.84322751712665,81.98476013092015,77.25243018305646,14.278730162563832,6.502587999037646,0.18670640106917152,534.6,1.14636817125,0.10284027990461092,0.01075397978239926,0.00577488318612547,1.1356141914676008,0.10530971081433214,0.06072827726794835,0.00705049219646511,5.194876947710596,0.5036065854617937
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,9,2022-08-25T01:00:00Z,2022-08-25,01:00:00,2022-11-28,2022-11-28T01:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148794.66666666666,42009.06723950597,1.4495585342277455,0.03099252134910425,1.23574218692493,0.02183223370141612,0.3916646678996295,0.0145904575435208,1.6942505596068689,0.03161748902938181,2.1582973317849907,0.01212765273797301,47871.469724125185,9109.417792324462,8583.603353672941,1586.5255736182037,430.84322751712665,81.98476013092015,77.25243018305646,14.278730162563832,6.502587999037646,0.18670640106917152,539.6,1.1228682104166667,0.10166834303949632,0.01235113545875046,0.00559636808615077,1.1105170749579163,0.10343630900969993,0.06072827726794835,0.00705049219646511,5.194876947710596,0.5036065854617937
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,9,2022-08-25T01:00:00Z,2022-08-25,01:00:00,2022-11-28,2022-11-28T01:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148794.66666666666,42009.06723950597,1.4495585342277455,0.03099252134910425,1.23574218692493,0.02183223370141612,0.3916646678996295,0.0145904575435208,1.6942505596068689,0.03161748902938181,2.1582973317849907,0.01212765273797301,47871.469724125185,9109.417792324462,8583.603353672941,1586.5255736182037,430.84322751712665,81.98476013092015,77.25243018305646,14.278730162563832,6.502587999037646,0.18670640106917152,544.4,1.1014303008333333,0.10089690860053732,0.01285516091378603,0.0058081830960193,1.0885751399195474,0.102479178341136,0.06072827726794835,0.00705049219646511,5.194876947710596,0.5036065854617937
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,9,2022-08-25T01:00:00Z,2022-08-25,01:00:00,2022-11-28,2022-11-28T01:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148794.66666666666,42009.06723950597,1.4495585342277455,0.03099252134910425,1.23574218692493,0.02183223370141612,0.3916646678996295,0.0145904575435208,1.6942505596068689,0.03161748902938181,2.1582973317849907,0.01212765273797301,47871.469724125185,9109.417792324462,8583.603353672941,1586.5255736182037,430.84322751712665,81.98476013092015,77.25243018305646,14.278730162563832,6.502587999037646,0.18670640106917152,549.7,1.0801425295833331,0.09927088328750268,0.01174407653970506,0.00554543599537245,1.068398453043628,0.10045385623862084,0.06072827726794835,0.00705049219646511,5.194876947710596,0.5036065854617937
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,9,2022-08-25T01:00:00Z,2022-08-25,01:00:00,2022-11-28,2022-11-28T01:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148794.66666666666,42009.06723950597,1.4495585342277455,0.03099252134910425,1.23574218692493,0.02183223370141612,0.3916646678996295,0.0145904575435208,1.6942505596068689,0.03161748902938181,2.1582973317849907,0.01212765273797301,47871.469724125185,9109.417792324462,8583.603353672941,1586.5255736182037,430.84322751712665,81.98476013092015,77.25243018305646,14.278730162563832,6.502587999037646,0.18670640106917152,554.6,1.058482194166667,0.09815741970548152,0.00921126531727999,0.00532045306359708,1.0492709288493869,0.09932192424926352,0.06072827726794835,0.00705049219646511,5.194876947710596,0.5036065854617937
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,9,2022-08-25T01:00:00Z,2022-08-25,01:00:00,2022-11-28,2022-11-28T01:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148794.66666666666,42009.06723950597,1.4495585342277455,0.03099252134910425,1.23574218692493,0.02183223370141612,0.3916646678996295,0.0145904575435208,1.6942505596068689,0.03161748902938181,2.1582973317849907,0.01212765273797301,47871.469724125185,9109.417792324462,8583.603353672941,1586.5255736182037,430.84322751712665,81.98476013092015,77.25243018305646,14.278730162563832,6.502587999037646,0.18670640106917152,560.1,1.0361235875,0.09697475000905756,0.00687498614932283,0.0050359166620369,1.0292486013506772,0.09829522586564732,0.06072827726794835,0.00705049219646511,5.194876947710596,0.5036065854617937
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,9,2022-08-25T01:00:00Z,2022-08-25,01:00:00,2022-11-28,2022-11-28T01:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148794.66666666666,42009.06723950597,1.4495585342277455,0.03099252134910425,1.23574218692493,0.02183223370141612,0.3916646678996295,0.0145904575435208,1.6942505596068689,0.03161748902938181,2.1582973317849907,0.01212765273797301,47871.469724125185,9109.417792324462,8583.603353672941,1586.5255736182037,430.84322751712665,81.98476013092015,77.25243018305646,14.278730162563832,6.502587999037646,0.18670640106917152,565.2,1.0144605016666668,0.09584102133906448,0.00524999953394416,0.00476310646566647,1.0092105021327225,0.09716067079156036,0.06072827726794835,0.00705049219646511,5.194876947710596,0.5036065854617937
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,9,2022-08-25T01:00:00Z,2022-08-25,01:00:00,2022-11-28,2022-11-28T01:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148794.66666666666,42009.06723950597,1.4495585342277455,0.03099252134910425,1.23574218692493,0.02183223370141612,0.3916646678996295,0.0145904575435208,1.6942505596068689,0.03161748902938181,2.1582973317849907,0.01212765273797301,47871.469724125185,9109.417792324462,8583.603353672941,1586.5255736182037,430.84322751712665,81.98476013092015,77.25243018305646,14.278730162563832,6.502587999037646,0.18670640106917152,569.8,0.99467218375,0.09464378098082168,0.00361070279596223,0.00436095839276928,0.9910614809540376,0.0960590527017204,0.06072827726794835,0.00705049219646511,5.194876947710596,0.5036065854617937
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,9,2022-08-25T01:00:00Z,2022-08-25,01:00:00,2022-11-28,2022-11-28T01:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148794.66666666666,42009.06723950597,1.4495585342277455,0.03099252134910425,1.23574218692493,0.02183223370141612,0.3916646678996295,0.0145904575435208,1.6942505596068689,0.03161748902938181,2.1582973317849907,0.01212765273797301,47871.469724125185,9109.417792324462,8583.603353672941,1586.5255736182037,430.84322751712665,81.98476013092015,77.25243018305646,14.278730162563832,6.502587999037646,0.18670640106917152,574.2,0.97672106139009,0.09347643009590376,0.00123632859389981,0.00413123293231981,0.9754847327961902,0.09487205196945948,0.06072827726794835,0.00705049219646511,5.194876947710596,0.5036065854617937
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,9,2022-08-25T01:00:00Z,2022-08-25,01:00:00,2022-11-28,2022-11-28T01:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148794.66666666666,42009.06723950597,1.4495585342277455,0.03099252134910425,1.23574218692493,0.02183223370141612,0.3916646678996295,0.0145904575435208,1.6942505596068689,0.03161748902938181,2.1582973317849907,0.01212765273797301,47871.469724125185,9109.417792324462,8583.603353672941,1586.5255736182037,430.84322751712665,81.98476013092015,77.25243018305646,14.278730162563832,6.502587999037646,0.18670640106917152,579,0.9572897189601366,0.09231873165133074,-0.00168874135677963,0.00369458539878288,0.9589784603169162,0.09400136562702298,0.06072827726794835,0.00705049219646511,5.194876947710596,0.5036065854617937
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,9,2022-08-25T01:00:00Z,2022-08-25,01:00:00,2022-11-28,2022-11-28T01:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148794.66666666666,42009.06723950597,1.4495585342277455,0.03099252134910425,1.23574218692493,0.02183223370141612,0.3916646678996295,0.0145904575435208,1.6942505596068689,0.03161748902938181,2.1582973317849907,0.01212765273797301,47871.469724125185,9109.417792324462,8583.603353672941,1586.5255736182037,430.84322751712665,81.98476013092015,77.25243018305646,14.278730162563832,6.502587999037646,0.18670640106917152,583.4,0.9379915395869434,0.090956651285944,-0.00387838413214246,0.0034047672252302,0.9418699237190858,0.09257279902191282,0.06072827726794835,0.00705049219646511,5.194876947710596,0.5036065854617937
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,9,2022-08-25T01:00:00Z,2022-08-25,01:00:00,2022-11-28,2022-11-28T01:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148794.66666666666,42009.06723950597,1.4495585342277455,0.03099252134910425,1.23574218692493,0.02183223370141612,0.3916646678996295,0.0145904575435208,1.6942505596068689,0.03161748902938181,2.1582973317849907,0.01212765273797301,47871.469724125185,9109.417792324462,8583.603353672941,1586.5255736182037,430.84322751712665,81.98476013092015,77.25243018305646,14.278730162563832,6.502587999037646,0.18670640106917152,587.8,0.9203017305197831,0.08987230510013489,-0.0048369214678458,0.0030587631791661,0.9251386519876292,0.09154488109675564,0.06072827726794835,0.00705049219646511,5.194876947710596,0.5036065854617937
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,9,2022-08-25T01:00:00Z,2022-08-25,01:00:00,2022-11-28,2022-11-28T01:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148794.66666666666,42009.06723950597,1.4495585342277455,0.03099252134910425,1.23574218692493,0.02183223370141612,0.3916646678996295,0.0145904575435208,1.6942505596068689,0.03161748902938181,2.1582973317849907,0.01212765273797301,47871.469724125185,9109.417792324462,8583.603353672941,1586.5255736182037,430.84322751712665,81.98476013092015,77.25243018305646,14.278730162563832,6.502587999037646,0.18670640106917152,592.7,0.9049889800145832,0.08971564490576035,-0.00625454883686596,0.00224972916981844,0.9112435288514492,0.09135065938828184,0.06072827726794835,0.00705049219646511,5.194876947710596,0.5036065854617937
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,9,2022-08-25T01:00:00Z,2022-08-25,01:00:00,2022-11-28,2022-11-28T01:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148794.66666666666,42009.06723950597,1.4495585342277455,0.03099252134910425,1.23574218692493,0.02183223370141612,0.3916646678996295,0.0145904575435208,1.6942505596068689,0.03161748902938181,2.1582973317849907,0.01212765273797301,47871.469724125185,9109.417792324462,8583.603353672941,1586.5255736182037,430.84322751712665,81.98476013092015,77.25243018305646,14.278730162563832,6.502587999037646,0.18670640106917152,597.4,0.88977554155213,0.08880849502178241,-0.00530968377107596,0.00234067322347431,0.895085225323206,0.0905287529009104,0.06072827726794835,0.00705049219646511,5.194876947710596,0.5036065854617937
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,9,2022-08-25T01:00:00Z,2022-08-25,01:00:00,2022-11-28,2022-11-28T01:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148794.66666666666,42009.06723950597,1.4495585342277455,0.03099252134910425,1.23574218692493,0.02183223370141612,0.3916646678996295,0.0145904575435208,1.6942505596068689,0.03161748902938181,2.1582973317849907,0.01212765273797301,47871.469724125185,9109.417792324462,8583.603353672941,1586.5255736182037,430.84322751712665,81.98476013092015,77.25243018305646,14.278730162563832,6.502587999037646,0.18670640106917152,602.1,0.8749520214009167,0.0878780784982839,-0.0036892305912988,0.00226081916628257,0.8786412519922155,0.08943055763181708,0.06072827726794835,0.00705049219646511,5.194876947710596,0.5036065854617937
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,9,2022-08-25T01:00:00Z,2022-08-25,01:00:00,2022-11-28,2022-11-28T01:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148794.66666666666,42009.06723950597,1.4495585342277455,0.03099252134910425,1.23574218692493,0.02183223370141612,0.3916646678996295,0.0145904575435208,1.6942505596068689,0.03161748902938181,2.1582973317849907,0.01212765273797301,47871.469724125185,9109.417792324462,8583.603353672941,1586.5255736182037,430.84322751712665,81.98476013092015,77.25243018305646,14.278730162563832,6.502587999037646,0.18670640106917152,607,0.8605104743175834,0.08707309401473565,-0.00134997316525783,0.00221220779065902,0.8618604474828412,0.08847287834781796,0.06072827726794835,0.00705049219646511,5.194876947710596,0.5036065854617937
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,9,2022-08-25T01:00:00Z,2022-08-25,01:00:00,2022-11-28,2022-11-28T01:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148794.66666666666,42009.06723950597,1.4495585342277455,0.03099252134910425,1.23574218692493,0.02183223370141612,0.3916646678996295,0.0145904575435208,1.6942505596068689,0.03161748902938181,2.1582973317849907,0.01212765273797301,47871.469724125185,9109.417792324462,8583.603353672941,1586.5255736182037,430.84322751712665,81.98476013092015,77.25243018305646,14.278730162563832,6.502587999037646,0.18670640106917152,612,0.8465784291774933,0.08642157268071687,0.00158088585828493,0.00223738730127265,0.8449975433192084,0.08756250870062167,0.06072827726794835,0.00705049219646511,5.194876947710596,0.5036065854617937
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,9,2022-08-25T01:00:00Z,2022-08-25,01:00:00,2022-11-28,2022-11-28T01:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148794.66666666666,42009.06723950597,1.4495585342277455,0.03099252134910425,1.23574218692493,0.02183223370141612,0.3916646678996295,0.0145904575435208,1.6942505596068689,0.03161748902938181,2.1582973317849907,0.01212765273797301,47871.469724125185,9109.417792324462,8583.603353672941,1586.5255736182037,430.84322751712665,81.98476013092015,77.25243018305646,14.278730162563832,6.502587999037646,0.18670640106917152,616.9,0.8326654278759333,0.08567332180545073,0.0047083249441754,0.00215389504502005,0.827957102931758,0.086474568953254,0.06072827726794835,0.00705049219646511,5.194876947710596,0.5036065854617937
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,9,2022-08-25T01:00:00Z,2022-08-25,01:00:00,2022-11-28,2022-11-28T01:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148794.66666666666,42009.06723950597,1.4495585342277455,0.03099252134910425,1.23574218692493,0.02183223370141612,0.3916646678996295,0.0145904575435208,1.6942505596068689,0.03161748902938181,2.1582973317849907,0.01212765273797301,47871.469724125185,9109.417792324462,8583.603353672941,1586.5255736182037,430.84322751712665,81.98476013092015,77.25243018305646,14.278730162563832,6.502587999037646,0.18670640106917152,621.9,0.8198976068324634,0.08521050046502954,0.0078676520988893,0.00209080059679844,0.812029954733574,0.08578820323060596,0.06072827726794835,0.00705049219646511,5.194876947710596,0.5036065854617937
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,9,2022-08-25T01:00:00Z,2022-08-25,01:00:00,2022-11-28,2022-11-28T01:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148794.66666666666,42009.06723950597,1.4495585342277455,0.03099252134910425,1.23574218692493,0.02183223370141612,0.3916646678996295,0.0145904575435208,1.6942505596068689,0.03161748902938181,2.1582973317849907,0.01212765273797301,47871.469724125185,9109.417792324462,8583.603353672941,1586.5255736182037,430.84322751712665,81.98476013092015,77.25243018305646,14.278730162563832,6.502587999037646,0.18670640106917152,626.5,0.8075109108369434,0.08448744095307174,0.010532829644770531,0.00207101687760294,0.7969780811921728,0.08471819339004037,0.06072827726794835,0.00705049219646511,5.194876947710596,0.5036065854617937
