exp,exp_no,phyto,source,tp,date,time,plot_date,plot_datetime,bottle,wl,count,count_se,slope,beta,ap,cp,bp,beta_corr,bbp,bb_b
TP22-14,2,italic('T. Pseudonana'),Optics,11,2022-05-19,05:00:00,2022-11-28,2022-11-28T05:00:00Z,A,660,20,2.49920802410325,6.045767611476665e-6,1.209153522295333e-4,0.01569643225352093,0.23000167110259007,0.21430523884906913,1.2139578970794997e-4,8.538248599706806e-4,0.003984152998574208
TP22-14,2,italic('T. Pseudonana'),Optics,11,2022-05-19,05:00:00,2022-11-28,2022-11-28T05:00:00Z,B,660,29,2.188235707186061,6.045767611476665e-6,1.753272607328233e-4,0.01741294528750399,0.26470862412425605,0.24729567883675208,1.7612656209918797e-4,0.0012387681449516398,0.005009259162063203
TP22-14,2,italic('T. Pseudonana'),Optics,11,2022-05-19,05:00:00,2022-11-28,2022-11-28T05:00:00Z,C,660,11,2.4340778090768715,6.045767611476665e-6,6.650344372624331e-5,0.02007679162538077,0.2099214797093323,0.1898446880839516,6.675357842136171e-5,4.695044604535281e-4,0.002473097694710887
TP22-14,2,italic('T. Pseudonana'),Optics,12,2022-05-19,07:00:00,2022-11-28,2022-11-28T07:00:00Z,A,470,12,1.535192708216824,1.2418143084928173e-5,1.490177170191381e-4,0.03406600277828742,0.3249994877646226,0.2909334849863352,1.498968491876783e-4,0.0010542841442493134,0.0036237978735889818
TP22-14,2,italic('T. Pseudonana'),Optics,12,2022-05-19,07:00:00,2022-11-28,2022-11-28T07:00:00Z,B,470,16,1.125061372521685,1.2418143084928173e-5,1.9869028935885077e-4,0.02974411988423026,0.30355892810235846,0.27381480821812815,1.997752003593729e-4,0.0014050984213111119,0.005131564762530203
TP22-14,2,italic('T. Pseudonana'),Optics,12,2022-05-19,07:00:00,2022-11-28,2022-11-28T07:00:00Z,C,470,14,1.4471689707145614,1.2418143084928173e-5,1.7385400318899443e-4,0.03081957311595765,0.26790679517783017,0.23708722206187255,1.7471026518345672e-4,0.0012288067655771132,0.0051829312220648995
TP22-14,2,italic('T. Pseudonana'),Optics,12,2022-05-19,07:00:00,2022-11-28,2022-11-28T07:00:00Z,A,532,31,1.6345107354656978,6.072827119596022e-6,1.8825764070747668e-4,0.01831380587342997,0.3011800420212766,0.2828662361478466,1.8922779458846394e-4,0.0013309143225292204,0.004705101395818719
TP22-14,2,italic('T. Pseudonana'),Optics,12,2022-05-19,07:00:00,2022-11-28,2022-11-28T07:00:00Z,B,532,32,1.684987028599837,6.072827119596022e-6,1.943304678270727e-4,0.01732325871201021,0.28528826053191486,0.2679650018199047,1.952788357866488e-4,0.001373473701368853,0.005125571220274297
TP22-14,2,italic('T. Pseudonana'),Optics,12,2022-05-19,07:00:00,2022-11-28,2022-11-28T07:00:00Z,C,532,27,1.6182805846643762,6.072827119596022e-6,1.6396633222909258e-4,0.01716675813000825,0.24708334691489364,0.22991658878488536,1.6466749043590832e-4,0.001158171937440392,0.0050373569978632605
TP22-14,2,italic('T. Pseudonana'),Optics,12,2022-05-19,07:00:00,2022-11-28,2022-11-28T07:00:00Z,A,660,16,1.6231414933133772,6.045767611476665e-6,9.673228178362665e-5,0.01612283223722543,0.229261466672012,0.21313863443478656,9.711647895795888e-5,6.830588132142979e-4,0.0032047630173932242
TP22-14,2,italic('T. Pseudonana'),Optics,12,2022-05-19,07:00:00,2022-11-28,2022-11-28T07:00:00Z,B,660,29,1.6259604935887941,6.045767611476665e-6,1.753272607328233e-4,0.01580995153939212,0.22439190103141324,0.2085819494920211,1.7600892071975872e-4,0.0012379407263520361,0.005935032870135252
TP22-14,2,italic('T. Pseudonana'),Optics,12,2022-05-19,07:00:00,2022-11-28,2022-11-28T07:00:00Z,C,660,20,2.048864747463854,6.045767611476665e-6,1.209153522295333e-4,0.01581661401387092,0.1810629629911736,0.16524634897730264,1.2130325076099671e-4,8.531739967602326e-4,0.005163042947940835
TP22-14,2,italic('T. Pseudonana'),Optics,13,2022-05-19,09:00:00,2022-11-28,2022-11-28T09:00:00Z,A,470,14,1.070440015878658,1.2418143084928173e-5,1.7385400318899443e-4,0.02932420201538341,0.28645346400660376,0.2571292619912203,1.7475481997118074e-4,0.0012291201371156238,0.004780164371792083
TP22-14,2,italic('T. Pseudonana'),Optics,13,2022-05-19,09:00:00,2022-11-28,2022-11-28T09:00:00Z,B,470,8.5,1.4487571537304629,1.2418143084928173e-5,1.0555421622188947e-4,0.02230039135828747,0.19848688382169813,0.17618649246341067,1.0593780967940306e-4,7.451027398291506e-4,0.00422905711675876
TP22-14,2,italic('T. Pseudonana'),Optics,13,2022-05-19,09:00:00,2022-11-28,2022-11-28T09:00:00Z,C,470,10,1.0016292341769872,1.2418143084928173e-5,1.2418143084928174e-4,0.02410959808031519,0.21227025401037736,0.18816065593006215,1.2466487864142738e-4,8.76817662336999e-4,0.004659941569628166
TP22-14,2,italic('T. Pseudonana'),Optics,13,2022-05-19,09:00:00,2022-11-28,2022-11-28T09:00:00Z,A,532,27,1.2425171707183786,6.072827119596022e-6,1.6396633222909258e-4,0.01602082750313933,0.26529671664893617,0.24927588914579685,1.647099757761129e-4,0.001158470753731618,0.0046473437832330825
TP22-14,2,italic('T. Pseudonana'),Optics,13,2022-05-19,09:00:00,2022-11-28,2022-11-28T09:00:00Z,B,532,14.5,1.7394957345817261,6.072827119596022e-6,8.805599323414232e-5,0.01252942687615183,0.18403372824468084,0.171504301368529,8.833577043339135e-5,6.213005986627989e-4,0.0036226531562479364
TP22-14,2,italic('T. Pseudonana'),Optics,13,2022-05-19,09:00:00,2022-11-28,2022-11-28T09:00:00Z,C,532,18,1.7941986354449333,6.072827119596022e-6,1.0931088815272839e-4,0.01361554307630064,0.19637286207446808,0.18275731899816744,1.0968215680209371e-4,7.714382220184773e-4,0.0042211071285534274
TP22-14,2,italic('T. Pseudonana'),Optics,13,2022-05-19,09:00:00,2022-11-28,2022-11-28T09:00:00Z,A,660,22,1.4448632755289554,6.045767611476665e-6,1.3300688745248663e-4,0.01387093417284066,0.20317664706630237,0.1893057128934617,1.3347364026073478e-4,9.387731854586359e-4,0.004959032514707904
TP22-14,2,italic('T. Pseudonana'),Optics,13,2022-05-19,09:00:00,2022-11-28,2022-11-28T09:00:00Z,B,660,18,1.8414496403615868,6.045767611476665e-6,1.0882381700657998e-4,0.01144731546670198,0.1367557677073773,0.1253084522406753,1.0908611661718864e-4,7.672460343928785e-4,0.006122859397538942
TP22-14,2,italic('T. Pseudonana'),Optics,13,2022-05-19,09:00:00,2022-11-28,2022-11-28T09:00:00Z,C,660,15,1.7635205297208187,6.045767611476665e-6,9.0686514172149985e-05,0.01228262673382295,0.14671729334830003,0.1344346666144771,9.092104284825905e-5,6.394838475458194e-4,0.004756837381682874
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,1,2022-08-16,09:00:00,2022-11-27,2022-11-27T09:00:00Z,A,470,17.5,2.171538306779496,1.2418143084928173e-5,2.1731750398624303e-4,0.12020279643872656,0.6950301362893081,0.5748273398505815,2.2031308870140682e-4,0.001549549556559851,0.002695678248293888
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,1,2022-08-16,09:00:00,2022-11-27,2022-11-27T09:00:00Z,B,470,19.5,2.3707946513456406,1.2418143084928173e-5,2.4215379015609937e-4,0.11040479137831122,0.6484707942138375,0.5380660028355262,2.452566468577443e-4,0.001724987519451662,0.0032059031984203413
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,1,2022-08-16,09:00:00,2022-11-27,2022-11-27T09:00:00Z,A,532,55,1.6689347585212464,6.072827119596022e-6,3.340054915777812e-4,0.0524764244723143,0.5350101107092202,0.4825336862369059,3.37226931085727e-4,0.002371851098833925,0.004915410398248206
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,1,2022-08-16,09:00:00,2022-11-27,2022-11-27T09:00:00Z,B,532,55,1.7431838484792763,6.072827119596022e-6,3.340054915777812e-4,0.05249559474309108,0.4982915930496417,0.44579599830655064,3.370334763803892e-4,0.002370490454967337,0.005317433229486449
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,1,2022-08-16,09:00:00,2022-11-27,2022-11-27T09:00:00Z,A,660,65,2.2889992628290448,6.045767611476665e-6,3.9297489474598323e-4,0.02789618402220294,0.3492305420584922,0.32133435803628924,3.953858560807835e-4,0.0027809059442236534,0.00865424401305259
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,1,2022-08-16,09:00:00,2022-11-27,2022-11-27T09:00:00Z,B,660,57,2.2807186104075177,6.045767611476665e-6,3.4460875385416994e-4,0.02839938806533858,0.32399646985426767,0.2955970817889291,3.465902620164937e-4,0.002437707128438035,0.008246722578197434
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,2,2022-08-16,11:00:00,2022-11-27,2022-11-27T11:00:00Z,A,470,17,1.9833250379868348,1.2418143084928173e-5,2.1110843244377895e-4,0.11320897650532984,0.7047407327672952,0.5915317562619653,2.1401581773993804e-4,0.0015052583458859986,0.002544678844290789
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,2,2022-08-16,11:00:00,2022-11-27,2022-11-27T11:00:00Z,B,470,25,2.0527754301314416,1.2418143084928173e-5,3.1045357712320435e-4,0.12428496443543934,0.5923356360691862,0.4680506716337468,3.142579780505577e-4,0.002210301318927166,0.004722354763880658
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,2,2022-08-16,11:00:00,2022-11-27,2022-11-27T11:00:00Z,A,532,62,1.506297361631831,6.072827119596022e-6,3.7651528141495336e-4,0.05211792098144394,0.5530361929787232,0.5009182719972792,3.802507132921788e-4,0.0026744544667613307,0.005339103435172469
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,2,2022-08-16,11:00:00,2022-11-27,2022-11-27T11:00:00Z,B,532,56,1.9953849097607033,6.072827119596022e-6,3.4007831869737725e-4,0.04882613950167781,0.448121791276596,0.39929565177491816,3.428626831172454e-4,0.0024114895838317748,0.006039358488158856
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,2,2022-08-16,11:00:00,2022-11-27,2022-11-27T11:00:00Z,A,660,73,1.8073651312000596,6.045767611476665e-6,4.413410356377966e-4,0.02768120197997804,0.3782434513113997,0.3505622493314216,4.4424802823196197e-4,0.0031245730301679947,0.008913033380311361
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,2,2022-08-16,11:00:00,2022-11-27,2022-11-27T11:00:00Z,B,660,56,2.1097492521526964,6.045767611476665e-6,3.3856298624269324e-4,0.02657635137483095,0.282106266680087,0.255529915305256,3.402721616456303e-4,0.002393269416245452,0.009365906975652745
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,3,2022-08-16,13:00:00,2022-11-27,2022-11-27T13:00:00Z,A,470,22,2.380893456159209,1.2418143084928173e-5,2.7319914786841983e-4,0.14830279650655598,0.8273943869182386,0.6790915904116827,2.7772200751962874e-4,0.001953329310280803,0.0028763856567516097
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,3,2022-08-16,13:00:00,2022-11-27,2022-11-27T13:00:00Z,A,532,67,1.7759266752413227,6.072827119596022e-6,4.068794170129335e-4,0.06268010718031501,0.6468109190070922,0.5841308118267772,4.1162118270659723e-4,0.002895095452082309,0.004956245062691272
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,3,2022-08-16,13:00:00,2022-11-27,2022-11-27T13:00:00Z,A,660,77,2.015073731565887,6.045767611476665e-6,4.655241060837032e-4,0.03248418214039504,0.4360115745194078,0.4035273923790128,4.690667960899678e-4,0.003299133293270916,0.008175735663992316
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,4,2022-08-16,15:00:00,2022-11-27,2022-11-27T15:00:00Z,A,470,35.5,1.9377405904165,1.2418143084928173e-5,4.4084407951495015e-4,0.1576915603677016,1.0686069228301889,0.910915362462487,4.499352610214233e-4,0.0031645735998068977,0.003474058875516242
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,4,2022-08-16,15:00:00,2022-11-27,2022-11-27T15:00:00Z,B,470,13,2.5027033644023406,1.2418143084928173e-5,1.6143586010406626e-4,0.1372387485357928,0.8073918468867924,0.6701530983509996,1.6401454981037264e-4,0.0011535795463903532,0.001721367175991409
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,4,2022-08-16,15:00:00,2022-11-27,2022-11-27T15:00:00Z,A,532,73,2.7204628785641507,6.072827119596022e-6,4.433163797305096e-4,0.06473977717821938,0.8539405506737586,0.7892007734955393,4.499597417534571e-4,0.003164745782529635,0.004010064217895147
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,4,2022-08-16,15:00:00,2022-11-27,2022-11-27T15:00:00Z,B,532,49.5,2.018339039992822,6.072827119596022e-6,3.006049424200031e-4,0.06411099140411915,0.6110105006737608,0.5468995092696417,3.0394816199787075e-4,0.0021377882831070077,0.003908923388799383
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,4,2022-08-16,15:00:00,2022-11-27,2022-11-27T15:00:00Z,A,660,80.5,1.75224253131115,6.045767611476665e-6,4.8668429272387154e-4,0.03470961830816527,0.5978898089074592,0.563180190599294,4.916568075976539e-4,0.0034580178267352843,0.006140162392884454
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,4,2022-08-16,15:00:00,2022-11-27,2022-11-27T15:00:00Z,B,660,61,2.9994200711449923,6.045767611476665e-6,3.687918243000766e-4,0.03400208186039525,0.3759142129124427,0.34191213105204743,3.7126248165949004e-4,0.002611236659672409,0.007637157101263876
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,5,2022-08-16,17:00:00,2022-11-27,2022-11-27T17:00:00Z,A,470,13,2.3321380501372833,1.2418143084928173e-5,1.6143586010406626e-4,0.164506149466581,1.0767990874842774,0.9122929380176964,1.6481248361766533e-4,0.0011591917321417422,0.0012706354328035547
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,5,2022-08-16,17:00:00,2022-11-27,2022-11-27T17:00:00Z,B,470,38,2.525927535441704,1.2418143084928173e-5,4.718894372272706e-4,0.16087925339917444,1.035020223899369,0.8741409705001949,4.814039153486741e-4,0.0033859051586613734,0.00387340860676501
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,5,2022-08-16,17:00:00,2022-11-27,2022-11-27T17:00:00Z,A,532,56,2.6347830072862055,6.072827119596022e-6,3.4007831869737725e-4,0.06975166722450951,0.8356542358510637,0.7659025686265543,3.4511646734035914e-4,0.0024273413444515926,0.003169256043630189
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,5,2022-08-16,17:00:00,2022-11-27,2022-11-27T17:00:00Z,B,532,74,1.6423958626414492,6.072827119596022e-6,4.4938920685010564e-4,0.06398405143209256,0.8161858303191505,0.752201778887058,4.558462378238233e-4,0.0032061478500567692,0.004262350794756852
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,5,2022-08-16,17:00:00,2022-11-27,2022-11-27T17:00:00Z,A,660,58,2.3596588562935183,6.045767611476665e-6,3.506545214656466e-4,0.03555782139792222,0.5413645486029222,0.505806727205,3.539312189329852e-4,0.00248933899743739,0.004921522122082172
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,5,2022-08-16,17:00:00,2022-11-27,2022-11-27T17:00:00Z,B,660,87,3.0266009381434293,6.045767611476665e-6,5.259817821984699e-4,0.03469648880559959,0.5499992909489547,0.5153028021433551,5.309578003617334e-4,0.003734437336211084,0.00724707360541808
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,6,2022-08-16,19:00:00,2022-11-27,2022-11-27T19:00:00Z,A,470,29,1.9958377752064167,1.2418143084928173e-5,3.6012614946291703e-4,0.1874597559621046,1.2509726258490566,1.0635128698869518,3.6886008658338737e-4,0.0025943396598309613,0.0024394059849099257
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,6,2022-08-16,19:00:00,2022-11-27,2022-11-27T19:00:00Z,B,470,17,2.3775364222494235,1.2418143084928173e-5,2.1110843244377895e-4,0.131540265425418,1.1025584972641511,0.971018231838733,2.15444179648577e-4,0.0015153045831530828,0.00156053154664633
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,6,2022-08-16,19:00:00,2022-11-27,2022-11-27T19:00:00Z,A,532,67,1.8442188719444161,6.072827119596022e-6,4.068794170129335e-4,0.07477208073194237,0.9875387485375884,0.912766667805646,4.1393796843080535e-4,0.0029113903273107907,0.0031896326081998303
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,6,2022-08-16,19:00:00,2022-11-27,2022-11-27T19:00:00Z,B,532,66,2.256017605873664,6.072827119596022e-6,4.0080658989333744e-4,0.06100598187129034,0.8637513888567396,0.8027454069854493,4.068397053601335e-4,0.0028614654206321325,0.003564598932278911
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,6,2022-08-16,19:00:00,2022-11-27,2022-11-27T19:00:00Z,A,660,72.5,2.452155583665356,6.045767611476665e-6,4.3831815183205825e-4,0.03948766374852409,0.658875808298143,0.6193881445496189,4.432687383551248e-4,0.0031176852950663674,0.005033492039685967
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,6,2022-08-16,19:00:00,2022-11-27,2022-11-27T19:00:00Z,B,660,74.5,2.4187476379429134,6.045767611476665e-6,4.5040968705501155e-4,0.03365657404216285,0.5655072985060163,0.5318507244638534,4.547699567972184e-4,0.003198577937631958,0.006014052046006652
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,7,2022-08-16,21:00:00,2022-11-27,2022-11-27T21:00:00Z,A,470,19,2.560696224848774,1.2418143084928173e-5,2.359447186136353e-4,0.17952498847521595,1.3169119061635228,1.137386917688307,2.4187128218773667e-4,0.001701176903595273,0.0014956888259738794
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,7,2022-08-16,21:00:00,2022-11-27,2022-11-27T21:00:00Z,B,470,28,3.146816547911019,1.2418143084928173e-5,3.4770800637798886e-4,0.1818758139409991,1.1578954231446523,0.9760196092036536,3.5557612325940987e-4,0.002500908263633141,0.002562354526538317
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,7,2022-08-16,21:00:00,2022-11-27,2022-11-27T21:00:00Z,A,532,66,2.198887036217356,6.072827119596022e-6,4.0080658989333744e-4,0.07816083578553308,1.0297041555858188,0.9515433198002858,4.0806122225187894e-4,0.002870056834647029,0.0030162124781133552
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,7,2022-08-16,21:00:00,2022-11-27,2022-11-27T21:00:00Z,B,532,67,2.0899055570688545,6.072827119596022e-6,4.068794170129335e-4,0.07320153091610951,0.9086472388028304,0.8354457078867207,4.134123080653399e-4,0.002907693148940639,0.003480409464662541
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,7,2022-08-16,21:00:00,2022-11-27,2022-11-27T21:00:00Z,A,660,72,2.1939061005141762,6.045767611476665e-6,4.3529526802631993e-4,0.03977134426763724,0.6704514586437422,0.630680114376105,4.40294347325627e-4,0.0030967652202403073,0.004910199560206137
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,7,2022-08-16,21:00:00,2022-11-27,2022-11-27T21:00:00Z,B,660,76,2.7479596619345745,6.045767611476665e-6,4.5947833847222657e-4,0.04128723513944887,0.5976978671573376,0.5564106320178889,4.6424312548884504e-4,0.003265206499883298,0.005868339517599872
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,8,2022-08-16,23:00:00,2022-11-27,2022-11-27T23:00:00Z,A,470,14,2.7157939180237176,1.2418143084928173e-5,1.7385400318899443e-4,0.15470694191546192,1.1465597371069192,0.9918527951914572,1.776432816796282e-4,0.0012494358368584158,0.0012596988614799814
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,8,2022-08-16,23:00:00,2022-11-27,2022-11-27T23:00:00Z,B,470,25.5,2.458165899982492,1.2418143084928173e-5,3.1666264866566843e-4,0.16859653641258668,1.0658902463521995,0.8972937099396128,3.2326189192906943e-4,0.0022736294254867367,0.0025338742490903566
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,8,2022-08-16,23:00:00,2022-11-27,2022-11-27T23:00:00Z,A,532,59,2.0892392214446835,6.072827119596022e-6,3.582968000561653e-4,0.06940003683985661,0.8948867662411347,0.8254867294012781,3.639388457179368e-4,0.002559726615977183,0.00310086949287936
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,8,2022-08-16,23:00:00,2022-11-27,2022-11-27T23:00:00Z,B,532,55.5,2.4624925152688486,6.072827119596022e-6,3.370419051375792e-4,0.06745784439800061,0.8284638807092195,0.7610060363112189,3.4197820478566726e-4,0.0024052686960281395,0.0031606433868607156
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,8,2022-08-16,23:00:00,2022-11-27,2022-11-27T23:00:00Z,A,660,67.5,2.1940253518270736,6.045767611476665e-6,4.080893137746749e-4,0.03649072660326236,0.5780538904079848,0.5415631638047224,4.121481582257033e-4,0.002898801880450963,0.005352657038350963
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,8,2022-08-16,23:00:00,2022-11-27,2022-11-27T23:00:00Z,B,660,62.5,2.4121139851903806,6.045767611476665e-6,3.778604757172916e-4,0.03791966393667766,0.5311720279875565,0.4932523640508788,3.8135173623156593e-4,0.0026821983988969374,0.005437781132702832
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,9,2022-08-17,03:00:00,2022-11-28,2022-11-28T03:00:00Z,A,470,20,2.5096215247002203,1.2418143084928173e-5,2.483628616985635e-4,0.19909165210838448,1.1887373213207564,0.989645669212372,2.5420813756029986e-4,0.001787946912969556,0.0018066536019831492
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,9,2022-08-17,03:00:00,2022-11-28,2022-11-28T03:00:00Z,B,470,28,2.5066701371046647,1.2418143084928173e-5,3.4770800637798886e-4,0.1620959624671124,1.0657638186792415,0.9036678562121294,3.5489940489841806e-4,0.002496148634314831,0.0027622412561821587
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,9,2022-08-17,03:00:00,2022-11-28,2022-11-28T03:00:00Z,A,532,69.5,1.4725782741191005,6.072827119596022e-6,4.220614848119235e-4,0.08256335634095475,0.9292728636170212,0.8467095072760664,4.290707252043432e-4,0.0030178250229803897,0.0035641799189062837
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,9,2022-08-17,03:00:00,2022-11-28,2022-11-28T03:00:00Z,B,532,77,1.604172941301208,6.072827119596022e-6,4.6760768820889367e-4,0.06702209302244486,0.8318071823404272,0.7647850893179823,4.7447620721943767e-4,0.003337179832704079,0.004363552427100925
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,9,2022-08-17,03:00:00,2022-11-28,2022-11-28T03:00:00Z,A,660,81.5,2.1090883949602777,6.045767611476665e-6,4.927300603353482e-4,0.0437554064325763,0.6178540574124937,0.5740986509799173,4.980254690658012e-4,0.0035028111552298175,0.006101409834792227
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,9,2022-08-17,03:00:00,2022-11-28,2022-11-28T03:00:00Z,B,660,86,2.019564557486412,6.045767611476665e-6,5.199360145869932e-4,0.03648025438238167,0.550029095338526,0.5135488409561443,5.248770459392974e-4,0.003691668972450339,0.007188545038047506
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,10,2022-08-17,07:00:00,2022-11-28,2022-11-28T07:00:00Z,A,470,30,2.9181942840555086,1.2418143084928173e-5,3.725442925478452e-4,0.1845827677903841,1.0741100536792434,0.8895272858888594,3.804996775605225e-4,0.0026762055314569653,0.0030085704777260084
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,10,2022-08-17,07:00:00,2022-11-28,2022-11-28T07:00:00Z,B,470,26.5,3.3979735057117972,1.2418143084928173e-5,3.290807917505966e-4,0.15807975894218723,0.9383086642452864,0.7802289053030991,3.351864643258568e-4,0.002357499684755131,0.0030215487643838346
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,10,2022-08-17,07:00:00,2022-11-28,2022-11-28T07:00:00Z,A,532,84.5,2.1279280962061278,6.072827119596022e-6,5.131538916058638e-4,0.07915011750401979,0.8432351411702126,0.7640850236661928,5.209326918947501e-4,0.003663926762050271,0.0047951820132139346
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,10,2022-08-17,07:00:00,2022-11-28,2022-11-28T07:00:00Z,B,532,67.5,2.93052722968396,6.072827119596022e-6,4.099158305727315e-4,0.07179142358557054,0.7143299681914911,0.6425385446059205,4.1521987318710675e-4,0.002920406473189309,0.004545107056543109
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,10,2022-08-17,07:00:00,2022-11-28,2022-11-28T07:00:00Z,A,660,91,2.8469575084934187,6.045767611476665e-6,5.501648526443766e-4,0.04299590017848932,0.5695342802773418,0.5265383800988526,5.556475361014394e-4,0.003908090065118593,0.007422232097088319
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,10,2022-08-17,07:00:00,2022-11-28,2022-11-28T07:00:00Z,B,660,80.5,3.1071843909388126,6.045767611476665e-6,4.8668429272387154e-4,0.04000867628198173,0.4501581948737874,0.4101495185918056,4.905831183486388e-4,0.003450466143312837,0.00841270314094128
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,11,2022-08-17,09:00:00,2022-11-28,2022-11-28T09:00:00Z,A,470,17,2.7776071260459267,1.2418143084928173e-5,2.1110843244377895e-4,0.1900575388958949,1.0383156726415077,0.8482581337456129,2.1552349008029385e-4,0.001515862404955781,0.001787029613570883
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,11,2022-08-17,09:00:00,2022-11-28,2022-11-28T09:00:00Z,B,470,26,3.534525706840783,1.2418143084928173e-5,3.228717202081325e-4,0.16084464950938607,0.9077657231132108,0.7469210736038248,3.287264561540148e-4,0.0023120638785710614,0.0030954594270791802
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,11,2022-08-17,09:00:00,2022-11-28,2022-11-28T09:00:00Z,A,532,63,2.928861774225101,6.072827119596022e-6,3.8258810853454935e-4,0.08167449653272114,0.7966510675177306,0.7149765709850096,3.881278059781237e-4,0.0027298571918124496,0.0038181071976268782
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,11,2022-08-17,09:00:00,2022-11-28,2022-11-28T09:00:00Z,B,532,67,3.426353752671599,6.072827119596022e-6,4.068794170129335e-4,0.07722158533569366,0.687600444539005,0.6103788592033114,4.1202439476620766e-4,0.0028979314028279124,0.004747758476776862
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,11,2022-08-17,09:00:00,2022-11-28,2022-11-28T09:00:00Z,A,660,84,2.4513912445254316,6.045767611476665e-6,5.078444793640399e-4,0.04346756706645877,0.5126584204452745,0.46919085337881583,5.124550421559241e-4,0.003604300080445023,0.007681948730434818
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,11,2022-08-17,09:00:00,2022-11-28,2022-11-28T09:00:00Z,B,660,69,2.9256794345565282,6.045767611476665e-6,4.1715796519188993e-4,0.04366929682423355,0.4287924411184929,0.38512314429425937,4.203954260546867e-4,0.0029568081944768712,0.007677565574240523
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,12,2022-08-17,11:00:00,2022-11-28,2022-11-28T11:00:00Z,A,470,34.5,3.606082163710163,1.2418143084928173e-5,4.28425936430022e-4,0.1909768084867732,1.1719532879559773,0.980976479469204,4.383104918093934e-4,0.0030828119755485,0.0031425951998528823
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,12,2022-08-17,11:00:00,2022-11-28,2022-11-28T11:00:00Z,B,470,35.5,3.0466461259826607,1.2418143084928173e-5,4.4084407951495015e-4,0.19329349630586304,0.9530738050314416,0.7597803087255786,4.4949826383707415e-4,0.0031615000248449315,0.004161071284076696
