exp,exp_no,phyto,source,tp,datetime,date,time,plot_date,plot_datetime,mean_Fo,sd_Fo,mean_Fm,sd_Fm,mean_Fv,sd_Fv,mean_Fv_Fm,sd_Fv_Fm,mean_Fv_Fo,sd_Fv_Fo,mean_cells,sd_cells,mean_grn,sd_grn,mean_yel,sd_yel,mean_red,sd_red,mean_fsc,sd_fsc,mean_ssc,sd_ssc,poc_culture,sd_poc_culture,pon_culture,sd_pon_culture,poc_optics,sd_poc_optics,pon_optics,sd_pon_optics,mean_cn,sd_cn,wl,mean_cp,sd_cp,mean_ap,sd_ap,mean_bp,sd_bp,mean_abs_line_height,sd_abs_line_height,mean_chl_line_height,sd_chl_line_height
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,5,2022-08-24T17:00:00Z,2022-08-24,17:00:00,2022-11-27,2022-11-27T17:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102561.33333333331,31555.90596597305,1.4552832243969944,0.01462032112494485,1.2352072021099048,0.00817835521317571,0.38260233097741686,0.00808573597551504,1.7552544855903212,0.01112236351090224,2.135976100942771,0.02699288975454151,43840.54123931623,2357.934216946735,7725.522111427667,379.13797160694605,394.56487115384607,21.221407952520615,69.529699002849,3.412241744462514,6.619622771774179,0.04567303359301667,719.8,0.6490708924844767,0.09469395762186604,0.01197136898412793,0.00118307828584708,0.6370995235003487,0.09451905679559865,0.05146277136381427,0.00531383149705977,3.675912240272448,0.3795593926471273
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,5,2022-08-24T17:00:00Z,2022-08-24,17:00:00,2022-11-27,2022-11-27T17:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102561.33333333331,31555.90596597305,1.4552832243969944,0.01462032112494485,1.2352072021099048,0.00817835521317571,0.38260233097741686,0.00808573597551504,1.7552544855903212,0.01112236351090224,2.135976100942771,0.02699288975454151,43840.54123931623,2357.934216946735,7725.522111427667,379.13797160694605,394.56487115384607,21.221407952520615,69.529699002849,3.412241744462514,6.619622771774179,0.04567303359301667,723.2,0.65163833735948,0.09521697042325428,0.0123744744901757,0.00141375394136517,0.6392638628693043,0.09530489123186375,0.05146277136381427,0.00531383149705977,3.675912240272448,0.3795593926471273
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,5,2022-08-24T17:00:00Z,2022-08-24,17:00:00,2022-11-27,2022-11-27T17:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102561.33333333331,31555.90596597305,1.4552832243969944,0.01462032112494485,1.2352072021099048,0.00817835521317571,0.38260233097741686,0.00808573597551504,1.7552544855903212,0.01112236351090224,2.135976100942771,0.02699288975454151,43840.54123931623,2357.934216946735,7725.522111427667,379.13797160694605,394.56487115384607,21.221407952520615,69.529699002849,3.412241744462514,6.619622771774179,0.04567303359301667,726.5,0.6552507442270866,0.09574568817444506,0.01287540918085626,0.00124366098417825,0.6423753350462303,0.09643056935239289,0.05146277136381427,0.00531383149705977,3.675912240272448,0.3795593926471273
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,5,2022-08-24T17:00:00Z,2022-08-24,17:00:00,2022-11-27,2022-11-27T17:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102561.33333333331,31555.90596597305,1.4552832243969944,0.01462032112494485,1.2352072021099048,0.00817835521317571,0.38260233097741686,0.00808573597551504,1.7552544855903212,0.01112236351090224,2.135976100942771,0.02699288975454151,43840.54123931623,2357.934216946735,7725.522111427667,379.13797160694605,394.56487115384607,21.221407952520615,69.529699002849,3.412241744462514,6.619622771774179,0.04567303359301667,729.4,0.6572798758903033,0.09668180521886809,0.01316417292741196,0.00150195860720879,0.6441157029628914,0.09720237421033842,0.05146277136381427,0.00531383149705977,3.675912240272448,0.3795593926471273
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,5,2022-08-24T17:00:00Z,2022-08-24,17:00:00,2022-11-27,2022-11-27T17:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102561.33333333331,31555.90596597305,1.4552832243969944,0.01462032112494485,1.2352072021099048,0.00817835521317571,0.38260233097741686,0.00808573597551504,1.7552544855903212,0.01112236351090224,2.135976100942771,0.02699288975454151,43840.54123931623,2357.934216946735,7725.522111427667,379.13797160694605,394.56487115384607,21.221407952520615,69.529699002849,3.412241744462514,6.619622771774179,0.04567303359301667,732.3,0.6584733380371234,0.09678779714851078,0.01346097119591653,7.198331127100248e-4,0.6450123668412069,0.09664543056586028,0.05146277136381427,0.00531383149705977,3.675912240272448,0.3795593926471273
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,5,2022-08-24T17:00:00Z,2022-08-24,17:00:00,2022-11-27,2022-11-27T17:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102561.33333333331,31555.90596597305,1.4552832243969944,0.01462032112494485,1.2352072021099048,0.00817835521317571,0.38260233097741686,0.00808573597551504,1.7552544855903212,0.01112236351090224,2.135976100942771,0.02699288975454151,43840.54123931623,2357.934216946735,7725.522111427667,379.13797160694605,394.56487115384607,21.221407952520615,69.529699002849,3.412241744462514,6.619622771774179,0.04567303359301667,735.3,0.6583621127570467,0.09747766391407132,0.01317815897139813,6.721293043025603e-4,0.6451839537856485,0.09685868169524942,0.05146277136381427,0.00531383149705977,3.675912240272448,0.3795593926471273
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,5,2022-08-24T17:00:00Z,2022-08-24,17:00:00,2022-11-27,2022-11-27T17:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102561.33333333331,31555.90596597305,1.4552832243969944,0.01462032112494485,1.2352072021099048,0.00817835521317571,0.38260233097741686,0.00808573597551504,1.7552544855903212,0.01112236351090224,2.135976100942771,0.02699288975454151,43840.54123931623,2357.934216946735,7725.522111427667,379.13797160694605,394.56487115384607,21.221407952520615,69.529699002849,3.412241744462514,6.619622771774179,0.04567303359301667,738.3,0.6559069324901566,0.0973845740172608,0.01281866703029716,0.00165858537213608,0.6430882654598594,0.0959765156794246,0.05146277136381427,0.00531383149705977,3.675912240272448,0.3795593926471273
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,5,2022-08-24T17:00:00Z,2022-08-24,17:00:00,2022-11-27,2022-11-27T17:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102561.33333333331,31555.90596597305,1.4552832243969944,0.01462032112494485,1.2352072021099048,0.00817835521317571,0.38260233097741686,0.00808573597551504,1.7552544855903212,0.01112236351090224,2.135976100942771,0.02699288975454151,43840.54123931623,2357.934216946735,7725.522111427667,379.13797160694605,394.56487115384607,21.221407952520615,69.529699002849,3.412241744462514,6.619622771774179,0.04567303359301667,741.3,0.6496847295558633,0.0967154191251254,0.0115257223885737,0.00312293742033133,0.6381590071672897,0.09371455422900664,0.05146277136381427,0.00531383149705977,3.675912240272448,0.3795593926471273
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,5,2022-08-24T17:00:00Z,2022-08-24,17:00:00,2022-11-27,2022-11-27T17:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102561.33333333331,31555.90596597305,1.4552832243969944,0.01462032112494485,1.2352072021099048,0.00817835521317571,0.38260233097741686,0.00808573597551504,1.7552544855903212,0.01112236351090224,2.135976100942771,0.02699288975454151,43840.54123931623,2357.934216946735,7725.522111427667,379.13797160694605,394.56487115384607,21.221407952520615,69.529699002849,3.412241744462514,6.619622771774179,0.04567303359301667,744.2,0.6415162771659467,0.09567239349101886,0.01029861180571976,0.00570428244873671,0.6312176653602269,0.0911552079269198,0.05146277136381427,0.00531383149705977,3.675912240272448,0.3795593926471273
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,5,2022-08-24T17:00:00Z,2022-08-24,17:00:00,2022-11-27,2022-11-27T17:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102561.33333333331,31555.90596597305,1.4552832243969944,0.01462032112494485,1.2352072021099048,0.00817835521317571,0.38260233097741686,0.00808573597551504,1.7552544855903212,0.01112236351090224,2.135976100942771,0.02699288975454151,43840.54123931623,2357.934216946735,7725.522111427667,379.13797160694605,394.56487115384607,21.221407952520615,69.529699002849,3.412241744462514,6.619622771774179,0.04567303359301667,746.7,0.6325421866726,0.095840156373269,0.00863517742046443,0.00757111088832087,0.6239070092521356,0.09040326759037194,0.05146277136381427,0.00531383149705977,3.675912240272448,0.3795593926471273
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,5,2022-08-24T17:00:00Z,2022-08-24,17:00:00,2022-11-27,2022-11-27T17:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102561.33333333331,31555.90596597305,1.4552832243969944,0.01462032112494485,1.2352072021099048,0.00817835521317571,0.38260233097741686,0.00808573597551504,1.7552544855903212,0.01112236351090224,2.135976100942771,0.02699288975454151,43840.54123931623,2357.934216946735,7725.522111427667,379.13797160694605,394.56487115384607,21.221407952520615,69.529699002849,3.412241744462514,6.619622771774179,0.04567303359301667,749.4,0.6217973772310333,0.09459152279666644,0.0069052220761125,0.00863684126815239,0.6148921551549208,0.0883022541855874,0.05146277136381427,0.00531383149705977,3.675912240272448,0.3795593926471273
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,6,2022-08-24T19:00:00Z,2022-08-24,19:00:00,2022-11-27,2022-11-27T19:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114821.33333333331,21146.651775951043,1.4673738100270284,0.04363335744021308,1.2353143358592036,0.02346841499433178,0.3886646268426546,0.01032184367234139,1.7934370710801273,0.01861935443440976,2.134428320886152,0.03938567674250637,54997.390365923384,6082.198091758995,8850.046202768426,949.439471179912,494.9765132933104,54.73978282583096,79.65041582491583,8.544955240619206,7.24844795295556,0.0490196114646333,400,2.07256070717718,0.12386322858991372,0.2037504128237647,0.02584268834823174,1.8688102943534155,0.09878444311471896,0.05360757551219423,0.0028511902541722,3.8291125365853023,0.2036564467265858
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,6,2022-08-24T19:00:00Z,2022-08-24,19:00:00,2022-11-27,2022-11-27T19:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114821.33333333331,21146.651775951043,1.4673738100270284,0.04363335744021308,1.2353143358592036,0.02346841499433178,0.3886646268426546,0.01032184367234139,1.7934370710801273,0.01861935443440976,2.134428320886152,0.03938567674250637,54997.390365923384,6082.198091758995,8850.046202768426,949.439471179912,494.9765132933104,54.73978282583096,79.65041582491583,8.544955240619206,7.24844795295556,0.0490196114646333,404.6,2.04754883717718,0.11911351411114984,0.214903843657098,0.02829337796456486,1.832644993520082,0.09094339564913274,0.05360757551219423,0.0028511902541722,3.8291125365853023,0.2036564467265858
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,6,2022-08-24T19:00:00Z,2022-08-24,19:00:00,2022-11-27,2022-11-27T19:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114821.33333333331,21146.651775951043,1.4673738100270284,0.04363335744021308,1.2353143358592036,0.02346841499433178,0.3886646268426546,0.01032184367234139,1.7934370710801273,0.01861935443440976,2.134428320886152,0.03938567674250637,54997.390365923384,6082.198091758995,8850.046202768426,949.439471179912,494.9765132933104,54.73978282583096,79.65041582491583,8.544955240619206,7.24844795295556,0.0490196114646333,408.7,2.0273604366666667,0.11309067271784072,0.22770152548315167,0.02945273022154573,1.7996589111835153,0.08372417534802186,0.05360757551219423,0.0028511902541722,3.8291125365853023,0.2036564467265858
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,6,2022-08-24T19:00:00Z,2022-08-24,19:00:00,2022-11-27,2022-11-27T19:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114821.33333333331,21146.651775951043,1.4673738100270284,0.04363335744021308,1.2353143358592036,0.02346841499433178,0.3886646268426546,0.01032184367234139,1.7934370710801273,0.01861935443440976,2.134428320886152,0.03938567674250637,54997.390365923384,6082.198091758995,8850.046202768426,949.439471179912,494.9765132933104,54.73978282583096,79.65041582491583,8.544955240619206,7.24844795295556,0.0490196114646333,412.5,2.00576430783596,0.11366965016936388,0.2425541802349717,0.02835102470971869,1.7632101276009884,0.08534244586347849,0.05360757551219423,0.0028511902541722,3.8291125365853023,0.2036564467265858
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,6,2022-08-24T19:00:00Z,2022-08-24,19:00:00,2022-11-27,2022-11-27T19:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114821.33333333331,21146.651775951043,1.4673738100270284,0.04363335744021308,1.2353143358592036,0.02346841499433178,0.3886646268426546,0.01032184367234139,1.7934370710801273,0.01861935443440976,2.134428320886152,0.03938567674250637,54997.390365923384,6082.198091758995,8850.046202768426,949.439471179912,494.9765132933104,54.73978282583096,79.65041582491583,8.544955240619206,7.24844795295556,0.0490196114646333,416.9,1.9829660458333331,0.111829310568542,0.2550564046498183,0.02741350118132475,1.7279096411835149,0.08507032047655462,0.05360757551219423,0.0028511902541722,3.8291125365853023,0.2036564467265858
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,6,2022-08-24T19:00:00Z,2022-08-24,19:00:00,2022-11-27,2022-11-27T19:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114821.33333333331,21146.651775951043,1.4673738100270284,0.04363335744021308,1.2353143358592036,0.02346841499433178,0.3886646268426546,0.01032184367234139,1.7934370710801273,0.01861935443440976,2.134428320886152,0.03938567674250637,54997.390365923384,6082.198091758995,8850.046202768426,949.439471179912,494.9765132933104,54.73978282583096,79.65041582491583,8.544955240619206,7.24844795295556,0.0490196114646333,421.4,1.9659631708333336,0.10936941353875564,0.26812932714981835,0.02555141863283055,1.697833843683515,0.08566801216743601,0.05360757551219423,0.0028511902541722,3.8291125365853023,0.2036564467265858
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,6,2022-08-24T19:00:00Z,2022-08-24,19:00:00,2022-11-27,2022-11-27T19:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114821.33333333331,21146.651775951043,1.4673738100270284,0.04363335744021308,1.2353143358592036,0.02346841499433178,0.3886646268426546,0.01032184367234139,1.7934370710801273,0.01861935443440976,2.134428320886152,0.03938567674250637,54997.390365923384,6082.198091758995,8850.046202768426,949.439471179912,494.9765132933104,54.73978282583096,79.65041582491583,8.544955240619206,7.24844795295556,0.0490196114646333,426.5,1.9483742771666668,0.1089805729381352,0.27951639131648504,0.02785950408458853,1.6688578858501817,0.08560163284825997,0.05360757551219423,0.0028511902541722,3.8291125365853023,0.2036564467265858
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,6,2022-08-24T19:00:00Z,2022-08-24,19:00:00,2022-11-27,2022-11-27T19:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114821.33333333331,21146.651775951043,1.4673738100270284,0.04363335744021308,1.2353143358592036,0.02346841499433178,0.3886646268426546,0.01032184367234139,1.7934370710801273,0.01861935443440976,2.134428320886152,0.03938567674250637,54997.390365923384,6082.198091758995,8850.046202768426,949.439471179912,494.9765132933104,54.73978282583096,79.65041582491583,8.544955240619206,7.24844795295556,0.0490196114646333,430.9,1.9339656975,0.10515589034331992,0.289860263816485,0.02873437466200468,1.644105433683515,0.08318452548913235,0.05360757551219423,0.0028511902541722,3.8291125365853023,0.2036564467265858
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,6,2022-08-24T19:00:00Z,2022-08-24,19:00:00,2022-11-27,2022-11-27T19:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114821.33333333331,21146.651775951043,1.4673738100270284,0.04363335744021308,1.2353143358592036,0.02346841499433178,0.3886646268426546,0.01032184367234139,1.7934370710801273,0.01861935443440976,2.134428320886152,0.03938567674250637,54997.390365923384,6082.198091758995,8850.046202768426,949.439471179912,494.9765132933104,54.73978282583096,79.65041582491583,8.544955240619206,7.24844795295556,0.0490196114646333,435.5,1.922569405,0.1036868265503429,0.2966879346498183,0.02745658148081485,1.6258814703501816,0.08602052838586201,0.05360757551219423,0.0028511902541722,3.8291125365853023,0.2036564467265858
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,6,2022-08-24T19:00:00Z,2022-08-24,19:00:00,2022-11-27,2022-11-27T19:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114821.33333333331,21146.651775951043,1.4673738100270284,0.04363335744021308,1.2353143358592036,0.02346841499433178,0.3886646268426546,0.01032184367234139,1.7934370710801273,0.01861935443440976,2.134428320886152,0.03938567674250637,54997.390365923384,6082.198091758995,8850.046202768426,949.439471179912,494.9765132933104,54.73978282583096,79.65041582491583,8.544955240619206,7.24844795295556,0.0490196114646333,439.8,1.9076359997916663,0.10402429991538108,0.29493216464981836,0.02706262634526292,1.6127038351418483,0.08983422634586494,0.05360757551219423,0.0028511902541722,3.8291125365853023,0.2036564467265858
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,6,2022-08-24T19:00:00Z,2022-08-24,19:00:00,2022-11-27,2022-11-27T19:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114821.33333333331,21146.651775951043,1.4673738100270284,0.04363335744021308,1.2353143358592036,0.02346841499433178,0.3886646268426546,0.01032184367234139,1.7934370710801273,0.01861935443440976,2.134428320886152,0.03938567674250637,54997.390365923384,6082.198091758995,8850.046202768426,949.439471179912,494.9765132933104,54.73978282583096,79.65041582491583,8.544955240619206,7.24844795295556,0.0490196114646333,444.8,1.8871748366666663,0.10125428787289252,0.286102128816485,0.0310996056104145,1.6010727078501816,0.08426415674809937,0.05360757551219423,0.0028511902541722,3.8291125365853023,0.2036564467265858
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,6,2022-08-24T19:00:00Z,2022-08-24,19:00:00,2022-11-27,2022-11-27T19:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114821.33333333331,21146.651775951043,1.4673738100270284,0.04363335744021308,1.2353143358592036,0.02346841499433178,0.3886646268426546,0.01032184367234139,1.7934370710801273,0.01861935443440976,2.134428320886152,0.03938567674250637,54997.390365923384,6082.198091758995,8850.046202768426,949.439471179912,494.9765132933104,54.73978282583096,79.65041582491583,8.544955240619206,7.24844795295556,0.0490196114646333,449.9,1.8581570583333331,0.10105377464058296,0.273341796316485,0.03200296280567758,1.5848152620168483,0.08233548359933324,0.05360757551219423,0.0028511902541722,3.8291125365853023,0.2036564467265858
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,6,2022-08-24T19:00:00Z,2022-08-24,19:00:00,2022-11-27,2022-11-27T19:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114821.33333333331,21146.651775951043,1.4673738100270284,0.04363335744021308,1.2353143358592036,0.02346841499433178,0.3886646268426546,0.01032184367234139,1.7934370710801273,0.01861935443440976,2.134428320886152,0.03938567674250637,54997.390365923384,6082.198091758995,8850.046202768426,949.439471179912,494.9765132933104,54.73978282583096,79.65041582491583,8.544955240619206,7.24844795295556,0.0490196114646333,455,1.8243686025,0.09916991507074098,0.262629501316485,0.033137233523373,1.5617391011835149,0.08276252906381087,0.05360757551219423,0.0028511902541722,3.8291125365853023,0.2036564467265858
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,6,2022-08-24T19:00:00Z,2022-08-24,19:00:00,2022-11-27,2022-11-27T19:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114821.33333333331,21146.651775951043,1.4673738100270284,0.04363335744021308,1.2353143358592036,0.02346841499433178,0.3886646268426546,0.01032184367234139,1.7934370710801273,0.01861935443440976,2.134428320886152,0.03938567674250637,54997.390365923384,6082.198091758995,8850.046202768426,949.439471179912,494.9765132933104,54.73978282583096,79.65041582491583,8.544955240619206,7.24844795295556,0.0490196114646333,459.4,1.7911292325,0.09746929927229664,0.254178241316485,0.03301823657290572,1.536950991183515,0.08320426395532984,0.05360757551219423,0.0028511902541722,3.8291125365853023,0.2036564467265858
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,6,2022-08-24T19:00:00Z,2022-08-24,19:00:00,2022-11-27,2022-11-27T19:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114821.33333333331,21146.651775951043,1.4673738100270284,0.04363335744021308,1.2353143358592036,0.02346841499433178,0.3886646268426546,0.01032184367234139,1.7934370710801273,0.01861935443440976,2.134428320886152,0.03938567674250637,54997.390365923384,6082.198091758995,8850.046202768426,949.439471179912,494.9765132933104,54.73978282583096,79.65041582491583,8.544955240619206,7.24844795295556,0.0490196114646333,463.8,1.7593774658333334,0.09578723995097106,0.246608088816485,0.03083191584215913,1.5127693770168484,0.08162442362497806,0.05360757551219423,0.0028511902541722,3.8291125365853023,0.2036564467265858
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,6,2022-08-24T19:00:00Z,2022-08-24,19:00:00,2022-11-27,2022-11-27T19:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114821.33333333331,21146.651775951043,1.4673738100270284,0.04363335744021308,1.2353143358592036,0.02346841499433178,0.3886646268426546,0.01032184367234139,1.7934370710801273,0.01861935443440976,2.134428320886152,0.03938567674250637,54997.390365923384,6082.198091758995,8850.046202768426,949.439471179912,494.9765132933104,54.73978282583096,79.65041582491583,8.544955240619206,7.24844795295556,0.0490196114646333,468.7,1.7265811041666668,0.09450606926564252,0.2395466496498183,0.02782580719146451,1.4870344545168486,0.08195164369607613,0.05360757551219423,0.0028511902541722,3.8291125365853023,0.2036564467265858
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,6,2022-08-24T19:00:00Z,2022-08-24,19:00:00,2022-11-27,2022-11-27T19:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114821.33333333331,21146.651775951043,1.4673738100270284,0.04363335744021308,1.2353143358592036,0.02346841499433178,0.3886646268426546,0.01032184367234139,1.7934370710801273,0.01861935443440976,2.134428320886152,0.03938567674250637,54997.390365923384,6082.198091758995,8850.046202768426,949.439471179912,494.9765132933104,54.73978282583096,79.65041582491583,8.544955240619206,7.24844795295556,0.0490196114646333,470,1.7188783568396226,0.09413920510397762,0.23815985114352903,0.0273819765163569,1.4807185056960936,0.08144873370597716,0.05360757551219423,0.0028511902541722,3.8291125365853023,0.2036564467265858
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,6,2022-08-24T19:00:00Z,2022-08-24,19:00:00,2022-11-27,2022-11-27T19:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114821.33333333331,21146.651775951043,1.4673738100270284,0.04363335744021308,1.2353143358592036,0.02346841499433178,0.3886646268426546,0.01032184367234139,1.7934370710801273,0.01861935443440976,2.134428320886152,0.03938567674250637,54997.390365923384,6082.198091758995,8850.046202768426,949.439471179912,494.9765132933104,54.73978282583096,79.65041582491583,8.544955240619206,7.24844795295556,0.0490196114646333,474,1.6951775958333333,0.09301254036871168,0.233892778816485,0.02603245669275777,1.4612848170168484,0.07992713728607728,0.05360757551219423,0.0028511902541722,3.8291125365853023,0.2036564467265858
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,6,2022-08-24T19:00:00Z,2022-08-24,19:00:00,2022-11-27,2022-11-27T19:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114821.33333333331,21146.651775951043,1.4673738100270284,0.04363335744021308,1.2353143358592036,0.02346841499433178,0.3886646268426546,0.01032184367234139,1.7934370710801273,0.01861935443440976,2.134428320886152,0.03938567674250637,54997.390365923384,6082.198091758995,8850.046202768426,949.439471179912,494.9765132933104,54.73978282583096,79.65041582491583,8.544955240619206,7.24844795295556,0.0490196114646333,479.2,1.66655414,0.09212413996326012,0.2322107996498183,0.02503467712276755,1.4343433403501815,0.07888697944302515,0.05360757551219423,0.0028511902541722,3.8291125365853023,0.2036564467265858
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,6,2022-08-24T19:00:00Z,2022-08-24,19:00:00,2022-11-27,2022-11-27T19:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114821.33333333331,21146.651775951043,1.4673738100270284,0.04363335744021308,1.2353143358592036,0.02346841499433178,0.3886646268426546,0.01032184367234139,1.7934370710801273,0.01861935443440976,2.134428320886152,0.03938567674250637,54997.390365923384,6082.198091758995,8850.046202768426,949.439471179912,494.9765132933104,54.73978282583096,79.65041582491583,8.544955240619206,7.24844795295556,0.0490196114646333,484.1,1.6433681191666667,0.09054515419378888,0.234775341316485,0.02300215223513429,1.408592777850182,0.0783502586355317,0.05360757551219423,0.0028511902541722,3.8291125365853023,0.2036564467265858
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,6,2022-08-24T19:00:00Z,2022-08-24,19:00:00,2022-11-27,2022-11-27T19:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114821.33333333331,21146.651775951043,1.4673738100270284,0.04363335744021308,1.2353143358592036,0.02346841499433178,0.3886646268426546,0.01032184367234139,1.7934370710801273,0.01861935443440976,2.134428320886152,0.03938567674250637,54997.390365923384,6082.198091758995,8850.046202768426,949.439471179912,494.9765132933104,54.73978282583096,79.65041582491583,8.544955240619206,7.24844795295556,0.0490196114646333,489.2,1.6291837291666666,0.0898826110517207,0.238585508816485,0.0214952868097565,1.3905982203501814,0.07732907364945471,0.05360757551219423,0.0028511902541722,3.8291125365853023,0.2036564467265858
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,6,2022-08-24T19:00:00Z,2022-08-24,19:00:00,2022-11-27,2022-11-27T19:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114821.33333333331,21146.651775951043,1.4673738100270284,0.04363335744021308,1.2353143358592036,0.02346841499433178,0.3886646268426546,0.01032184367234139,1.7934370710801273,0.01861935443440976,2.134428320886152,0.03938567674250637,54997.390365923384,6082.198091758995,8850.046202768426,949.439471179912,494.9765132933104,54.73978282583096,79.65041582491583,8.544955240619206,7.24844795295556,0.0490196114646333,493.9,1.616711785,0.08997741025679117,0.2351252004831517,0.01990236573963896,1.3815865845168482,0.0774015243557985,0.05360757551219423,0.0028511902541722,3.8291125365853023,0.2036564467265858
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,6,2022-08-24T19:00:00Z,2022-08-24,19:00:00,2022-11-27,2022-11-27T19:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114821.33333333331,21146.651775951043,1.4673738100270284,0.04363335744021308,1.2353143358592036,0.02346841499433178,0.3886646268426546,0.01032184367234139,1.7934370710801273,0.01861935443440976,2.134428320886152,0.03938567674250637,54997.390365923384,6082.198091758995,8850.046202768426,949.439471179912,494.9765132933104,54.73978282583096,79.65041582491583,8.544955240619206,7.24844795295556,0.0490196114646333,498.9,1.59807593,0.08854591572417055,0.219125558816485,0.01702227006896521,1.378950371183515,0.07746017153495408,0.05360757551219423,0.0028511902541722,3.8291125365853023,0.2036564467265858
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,6,2022-08-24T19:00:00Z,2022-08-24,19:00:00,2022-11-27,2022-11-27T19:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114821.33333333331,21146.651775951043,1.4673738100270284,0.04363335744021308,1.2353143358592036,0.02346841499433178,0.3886646268426546,0.01032184367234139,1.7934370710801273,0.01861935443440976,2.134428320886152,0.03938567674250637,54997.390365923384,6082.198091758995,8850.046202768426,949.439471179912,494.9765132933104,54.73978282583096,79.65041582491583,8.544955240619206,7.24844795295556,0.0490196114646333,503.8,1.566903623333333,0.08734952691538178,0.19350680798315167,0.01506042376287189,1.3733968153501817,0.07682120988427708,0.05360757551219423,0.0028511902541722,3.8291125365853023,0.2036564467265858
