,,,,,,,,,,,,Gains,,,,,,,,Compensation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  Sample Number ,  Sample ID ,  Number of Events ,  Termination Count ,  Count Gate ,  Dilution Factor ,  Original Volume ,  Cells/µL ,  Total Volume (µL) ,  Acquisition Time (s) ,  Date of Acquisition ,  Time of Acquisition ,  FSC Gain ,  SSC ,  GRN ,  YEL ,  RED ,  NIR ,  RED2 ,  NIR2 ,  GRN - %YEL ,  YEL - %GRN ,  RED - %YEL ,  YEL - %RED ,  RED - %NIR ,  NIR - %RED ,  YEL - %NIR ,  NIR - %YEL ,  GRN - %RED ,  RED - %GRN ,  GRN - %NIR ,  NIR - %GRN ,  RED2 - %YEL ,   YEL - %RED2 ,   RED2 - %RED ,   RED - %RED2 ,   RED2 - %GRN ,   GRN - %RED2 ,   RED2 - %NIR ,   NIR - %RED2 ,   RED2 - %NIR2 ,   NIR2 - %RED2 ,  NIR2 - %YEL ,   YEL - %NIR2 ,   NIR2 - %RED ,   RED - %NIR2 ,   NIR2 - %GRN ,   GRN - %NIR2 ,   NIR2 - %NIR ,   NIR - %NIR2 ,  Threshold Parameter ,  Threshold Value ,  Flow Rate (µL/s) ,  High Concentration Warning Trigger ,  # of Errors & Warnings ,  User Login Name ,  User Full Name ,   WorkList 
31, Culture-A-9,1042,10000, All Events,1,0.2,1.19E+02,8.79,14.9, 01-DEC-2022 , 01:13:41 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
32, Culture-A-9,1067,10000, All Events,1,0.2,1.21E+02,8.79,14.9, 01-DEC-2022 , 01:14:29 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
33, Culture-B-9,1221,10000, All Events,1,0.2,1.39E+02,8.79,14.9, 01-DEC-2022 , 01:15:06 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
34, Culture-B-9,1215,10000, All Events,1,0.2,1.38E+02,8.79,14.9, 01-DEC-2022 , 01:15:44 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
35, Culture-C-9,1056,10000, All Events,1,0.2,1.20E+02,8.79,14.9, 01-DEC-2022 , 01:16:21 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
36, Culture-C-9,1083,10000, All Events,1,0.2,1.23E+02,8.79,14.9, 01-DEC-2022 , 01:16:56 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
37, Optics-A-9,734,10000, All Events,1,0.2,8.35E+01,8.79,14.9, 01-DEC-2022 , 01:52:13 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
38, Optics-A-9,707,10000, All Events,1,0.2,8.04E+01,8.79,14.9, 01-DEC-2022 , 01:52:58 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
39, Optics-B-9,1377,10000, All Events,1,0.2,1.57E+02,8.79,14.9, 01-DEC-2022 , 01:53:42 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
40, Optics-B-9,1348,10000, All Events,1,0.2,1.53E+02,8.79,14.9, 01-DEC-2022 , 01:54:29 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
41, Optics-C-9,1795,10000, All Events,1,0.2,2.04E+02,8.79,14.9, 01-DEC-2022 , 01:55:07 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
42, Optics-C-9,1713,10000, All Events,1,0.2,1.95E+02,8.79,14.9, 01-DEC-2022 , 01:55:41 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
45, Culture-A-10,1278,10000, All Events,1,0.2,1.45E+02,8.79,14.9, 01-DEC-2022 , 07:20:07 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
46, Culture-A-10,1349,10000, All Events,1,0.2,1.54E+02,8.79,14.9, 01-DEC-2022 , 07:20:55 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
47, Culture-B-10,1240,10000, All Events,1,0.2,1.41E+02,8.79,14.9, 01-DEC-2022 , 07:21:32 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
48, Culture-B-10,1110,10000, All Events,1,0.2,1.27E+02,8.76,14.85, 01-DEC-2022 , 07:22:07 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
49, Culture-C-10,1188,10000, All Events,1,0.2,1.35E+02,8.79,14.9, 01-DEC-2022 , 07:22:52 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
50, Culture-C-10,1178,10000, All Events,1,0.2,1.34E+02,8.79,14.9, 01-DEC-2022 , 07:23:37 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
51, Optics-A-10,729,10000, All Events,1,0.2,8.29E+01,8.79,14.9, 01-DEC-2022 , 07:57:31 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
52, Optics-A-10,709,10000, All Events,1,0.2,8.07E+01,8.79,14.9, 01-DEC-2022 , 07:58:18 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
53, Optics-B-10,1290,10000, All Events,1,0.2,1.47E+02,8.79,14.9, 01-DEC-2022 , 07:58:56 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
54, Optics-B-10,1343,10000, All Events,1,0.2,1.53E+02,8.79,14.9, 01-DEC-2022 , 07:59:34 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
55, Optics-C-10,1791,10000, All Events,1,0.2,2.04E+02,8.79,14.9, 01-DEC-2022 , 08:00:11 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
56, Optics-C-10,1930,10000, All Events,1,0.2,2.20E+02,8.79,14.9, 01-DEC-2022 , 08:00:45 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
59, Culture-A-11,1365,10000, All Events,1,0.2,1.55E+02,8.79,14.9, 01-DEC-2022 , 09:13:09 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
60, Culture-A-11,1298,10000, All Events,1,0.2,1.47E+02,8.82,14.95, 01-DEC-2022 , 09:13:57 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
61, Culture-B-11,1252,10000, All Events,1,0.2,1.42E+02,8.79,14.9, 01-DEC-2022 , 09:14:34 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
62, Culture-B-11,1333,10000, All Events,1,0.2,1.52E+02,8.79,14.9, 01-DEC-2022 , 09:15:12 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
63, Culture-C-11,1200,10000, All Events,1,0.2,1.37E+02,8.79,14.9, 01-DEC-2022 , 09:15:50 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
64, Culture-C-11,1139,10000, All Events,1,0.2,1.30E+02,8.79,14.9, 01-DEC-2022 , 09:16:24 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
65, Optics-A-11,725,10000, All Events,1,0.2,8.25E+01,8.79,14.9, 01-DEC-2022 , 09:55:41 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
66, Optics-A-11,688,10000, All Events,1,0.2,7.83E+01,8.79,14.9, 01-DEC-2022 , 09:56:28 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
67, Optics-B-11,1392,10000, All Events,1,0.2,1.58E+02,8.79,14.9, 01-DEC-2022 , 09:57:06 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
68, Optics-B-11,1322,10000, All Events,1,0.2,1.50E+02,8.79,14.9, 01-DEC-2022 , 09:57:44 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
69, Optics-C-11,1912,10000, All Events,1,0.2,2.18E+02,8.79,14.9, 01-DEC-2022 , 09:58:22 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
70, Optics-C-11,1953,10000, All Events,1,0.2,2.22E+02,8.79,14.9, 01-DEC-2022 , 09:58:56 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
73, Culture-A-12,1211,10000, All Events,1,0.2,1.38E+02,8.79,14.9, 01-DEC-2022 , 11:09:36 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
74, Culture-A-12,1205,10000, All Events,1,0.2,1.37E+02,8.79,14.9, 01-DEC-2022 , 11:10:24 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
75, Culture-B-12,1145,10000, All Events,1,0.2,1.30E+02,8.79,14.9, 01-DEC-2022 , 11:11:02 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
76, Culture-B-12,1113,10000, All Events,1,0.2,1.27E+02,8.79,14.9, 01-DEC-2022 , 11:11:40 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
77, Culture-C-12,1503,10000, All Events,1,0.2,1.71E+02,8.79,14.9, 01-DEC-2022 , 11:12:18 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
78, Culture-C-12,1495,10000, All Events,1,0.2,1.70E+02,8.79,14.9, 01-DEC-2022 , 11:12:52 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
79, Optics-A-12,722,10000, All Events,1,0.2,8.21E+01,8.79,14.9, 01-DEC-2022 , 11:48:12 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
80, Optics-A-12,765,10000, All Events,1,0.2,8.70E+01,8.79,14.9, 01-DEC-2022 , 11:48:56 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
81, Optics-B-12,1265,10000, All Events,1,0.2,1.44E+02,8.79,14.9, 01-DEC-2022 , 11:49:41 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
82, Optics-B-12,1296,10000, All Events,1,0.2,1.47E+02,8.79,14.9, 01-DEC-2022 , 11:50:29 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
83, Optics-C-12,1888,10000, All Events,1,0.2,2.15E+02,8.79,14.9, 01-DEC-2022 , 11:51:07 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
84, Optics-C-12,1933,10000, All Events,1,0.2,2.20E+02,8.79,14.9, 01-DEC-2022 , 11:51:41 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
