  Sample Number ,  Sample ID ,  Number of Events ,  Termination Count ,  Count Gate ,  Dilution Factor ,  Original Volume ,  Cells/µL ,  Total Volume (µL) ,  Acquisition Time (s) ,  Date of Acquisition ,  Time of Acquisition ,  FSC Gain ,  SSC ,  GRN ,  YEL ,  RED ,  NIR ,  RED2 ,  NIR2 ,  GRN - %YEL ,  YEL - %GRN ,  RED - %YEL ,  YEL - %RED ,  RED - %NIR ,  NIR - %RED ,  YEL - %NIR ,  NIR - %YEL ,  GRN - %RED ,  RED - %GRN ,  GRN - %NIR ,  NIR - %GRN ,  RED2 - %YEL ,   YEL - %RED2 ,   RED2 - %RED ,   RED - %RED2 ,   RED2 - %GRN ,   GRN - %RED2 ,   RED2 - %NIR ,   NIR - %RED2 ,   RED2 - %NIR2 ,   NIR2 - %RED2 ,  NIR2 - %YEL ,   YEL - %NIR2 ,   NIR2 - %RED ,   RED - %NIR2 ,   NIR2 - %GRN ,   GRN - %NIR2 ,   NIR2 - %NIR ,   NIR - %NIR2 ,  Threshold Parameter ,  Threshold Value ,  Flow Rate (µL/s) ,  High Concentration Warning Trigger ,  # of Errors & Warnings ,  User Login Name ,  User Full Name ,   WorkList 
82, Culture-A-12,8631,10000, All Events,0.01,0.2,9.83E+02,8.78,14.88, 25-AUG-2022 , 07:23:02 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,3, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate1.csv
83, Culture-B-12,5916,10000, All Events,0.01,0.2,6.74E+02,8.78,14.89, 25-AUG-2022 , 07:23:40 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,3, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate1.csv
84, Culture-B-12,6200,10000, All Events,0.01,0.2,7.06E+02,8.78,14.89, 25-AUG-2022 , 07:24:18 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,3, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate1.csv
85, Culture-C-12,1423,10000, All Events,0.01,0.2,1.62E+02,8.79,14.89, 25-AUG-2022 , 07:24:56 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate1.csv
86, Culture-C-12,1349,10000, All Events,0.01,0.2,1.54E+02,8.79,14.9, 25-AUG-2022 , 07:25:34 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate1.csv
87, Culture-D-12,5799,10000, All Events,0.01,0.2,6.60E+02,8.78,14.89, 25-AUG-2022 , 07:26:12 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,3, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate1.csv
88, Culture-D-12,850,10000, All Events,0.01,0.2,9.67E+01,8.79,14.9, 25-AUG-2022 , 07:26:47 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate1.csv
101, Culture-A-13,10000,10000, All Events,0.025,0.2,1.17E+03,8.52,14.44, 25-AUG-2022 , 09:22:17 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate1.csv
102, Culture-A-13,9714,10000, All Events,0.025,0.2,1.11E+03,8.78,14.88, 25-AUG-2022 , 09:23:04 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,3, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate1.csv
103, Culture-B-13,10000,10000, All Events,0.025,0.2,1.35E+03,7.43,12.6, 25-AUG-2022 , 09:23:39 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate1.csv
104, Culture-B-13,10000,10000, All Events,0.025,0.2,1.35E+03,7.44,12.61, 25-AUG-2022 , 09:24:14 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate1.csv
105, Culture-C-13,10000,10000, All Events,0.025,0.2,1.64E+03,6.1,10.34, 25-AUG-2022 , 09:24:47 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate1.csv
106, Culture-C-13,10000,10000, All Events,0.025,0.2,1.58E+03,6.34,10.75, 25-AUG-2022 , 09:25:20 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate1.csv
107, Culture-D-13,10000,10000, All Events,0.025,0.2,1.15E+03,8.69,14.73, 25-AUG-2022 , 09:25:58 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,3, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate1.csv
108, Culture-D-13,10000,10000, All Events,0.025,0.2,1.17E+03,8.52,14.44, 25-AUG-2022 , 09:26:31 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate1.csv
109, Culture-A-14,4957,10000, All Events,0.025,0.2,5.64E+02,8.78,14.89, 25-AUG-2022 , 11:22:48 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,3, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate1.csv
110, Culture-A-14,5199,10000, All Events,0.025,0.2,5.92E+02,8.78,14.89, 25-AUG-2022 , 11:23:35 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,3, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate1.csv
111, Culture-B-14,3974,10000, All Events,0.025,0.2,4.52E+02,8.79,14.89, 25-AUG-2022 , 11:24:13 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate1.csv
112, Culture-B-14,3946,10000, All Events,0.025,0.2,4.49E+02,8.78,14.89, 25-AUG-2022 , 11:24:47 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate1.csv
113, Culture-C-14,4069,10000, All Events,0.025,0.2,4.63E+02,8.79,14.89, 25-AUG-2022 , 11:25:31 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate1.csv
114, Culture-C-14,4199,10000, All Events,0.025,0.2,4.78E+02,8.79,14.89, 25-AUG-2022 , 11:26:18 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate1.csv
115, Culture-D-14,3592,10000, All Events,0.025,0.2,4.09E+02,8.78,14.89, 25-AUG-2022 , 11:26:55 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate1.csv
116, Culture-D-14,4137,10000, All Events,0.025,0.2,4.71E+02,8.78,14.89, 25-AUG-2022 , 11:27:29 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate1.csv
117, Culture-B-15,839,10000, All Events,0.025,0.2,4.96E+02,1.69,2.87, 25-AUG-2022 , 13:36:54 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,1, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate1.csv
118, Culture-B-15,3279,10000, All Events,0.025,0.2,3.73E+02,8.78,14.89, 25-AUG-2022 , 13:37:41 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate1.csv
119, Culture-C-15,3621,10000, All Events,0.025,0.2,4.12E+02,8.79,14.89, 25-AUG-2022 , 13:38:19 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate1.csv
120, Culture-C-15,3709,10000, All Events,0.025,0.2,4.22E+02,8.78,14.89, 25-AUG-2022 , 13:38:56 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate1.csv
121, Culture-D-15,3268,10000, All Events,0.025,0.2,3.72E+02,8.79,14.89, 25-AUG-2022 , 13:39:34 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate1.csv
122, Culture-D-15,3790,10000, All Events,0.025,0.2,4.32E+02,8.78,14.89, 25-AUG-2022 , 13:40:08 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate1.csv
125, Culture-A-16,7169,10000, All Events,0.025,0.2,8.16E+02,8.78,14.88, 25-AUG-2022 , 15:54:46 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,3, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate1.csv
126, Culture-A-16,5734,10000, All Events,0.025,0.2,6.53E+02,8.78,14.88, 25-AUG-2022 , 15:55:34 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,3, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate1.csv
127, Culture-B-16,4664,10000, All Events,0.025,0.2,5.31E+02,8.78,14.89, 25-AUG-2022 , 15:56:11 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,3, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate1.csv
128, Culture-B-16,5365,10000, All Events,0.025,0.2,6.11E+02,8.78,14.89, 25-AUG-2022 , 15:56:48 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,3, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate1.csv
129, Culture-C-16,5370,10000, All Events,0.025,0.2,6.11E+02,8.78,14.89, 25-AUG-2022 , 15:57:26 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,3, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate1.csv
130, Culture-C-16,5208,10000, All Events,0.025,0.2,5.93E+02,8.78,14.89, 25-AUG-2022 , 15:58:03 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,3, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate1.csv
131, Culture-D-16,4965,10000, All Events,0.025,0.2,5.65E+02,8.78,14.89, 25-AUG-2022 , 15:58:41 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,3, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate1.csv
132, Culture-D-16,4803,10000, All Events,0.025,0.2,5.47E+02,8.78,14.89, 25-AUG-2022 , 15:59:15 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,3, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate1.csv
1, Optics-A-1,582,10000, All Events,1,0.2,6.62E+01,8.79,14.9, 24-AUG-2022 , 10:15:08 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate2.csv
2, Optics-A-1,538,10000, All Events,1,0.2,6.12E+01,8.79,14.9, 24-AUG-2022 , 10:15:56 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate2.csv
3, Optics-B-1,1300,10000, All Events,1,0.2,1.48E+02,8.79,14.89, 24-AUG-2022 , 10:16:33 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate2.csv
4, Optics-B-1,1219,10000, All Events,1,0.2,1.39E+02,8.79,14.9, 24-AUG-2022 , 10:17:10 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate2.csv
5, Optics-C-1,2354,10000, All Events,1,0.2,2.68E+02,8.79,14.9, 24-AUG-2022 , 10:17:48 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate2.csv
6, Optics-C-1,2263,10000, All Events,1,0.2,2.58E+02,8.79,14.89, 24-AUG-2022 , 10:18:21 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate2.csv
7, Optics-A-2,616,10000, All Events,1,0.2,7.01E+01,8.79,14.9, 24-AUG-2022 , 12:08:56 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate2.csv
8, Optics-A-2,558,10000, All Events,1,0.2,6.35E+01,8.79,14.9, 24-AUG-2022 , 12:09:43 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate2.csv
9, Optics-B-2,1392,10000, All Events,1,0.2,1.58E+02,8.79,14.89, 24-AUG-2022 , 12:10:20 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate2.csv
10, Optics-B-2,1322,10000, All Events,1,0.2,1.50E+02,8.79,14.89, 24-AUG-2022 , 12:10:58 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate2.csv
11, Optics-C-2,1872,10000, All Events,1,0.2,2.13E+02,8.79,14.89, 24-AUG-2022 , 12:11:36 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate2.csv
12, Optics-C-2,2051,10000, All Events,1,0.2,2.33E+02,8.79,14.89, 24-AUG-2022 , 12:12:10 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate2.csv
13, Optics-A-3,522,10000, All Events,1,0.2,5.94E+01,8.79,14.9, 24-AUG-2022 , 14:04:35 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate2.csv
14, Optics-A-3,550,10000, All Events,1,0.2,6.26E+01,8.79,14.9, 24-AUG-2022 , 14:05:23 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate2.csv
