----,
DateTime:,      2022/11/30, 09:34:26, 1669829665,
 1439,   268225.8,    408.548,      73.122,
 1440,   268265.8,    408.586,      73.036,
 1441,   268305.8,    408.454,      73.021,
 1442,   268345.8,    408.474,      72.708,
 1443,   268385.8,    408.622,      72.959,
 1444,   268425.8,    408.660,      72.948,
 1445,   268465.8,    408.603,      72.877,
 1446,   268505.8,    408.620,      73.212,
 1447,   268545.8,    408.546,      72.986,
 1448,   268585.8,    408.530,      72.845,
 1449,   268625.8,    408.570,      72.628,
 1450,   268665.8,    408.627,      72.943,
 1451,   268705.8,    408.572,      72.530,
 1452,   268745.8,    408.444,      72.776,
 1453,   268785.8,    408.481,      72.860,
 1454,   268825.8,    408.612,      72.704,
 1455,   268865.8,    408.596,      72.949,
 1456,   268905.8,    408.615,      72.378,
 1457,   268945.8,    408.635,      72.362,
 1458,   268985.8,    408.616,      72.759,
 1459,   269025.8,    408.601,      72.670,
 1460,   269065.8,    408.490,      72.659,
 1461,   269105.8,    408.507,      72.740,
 1462,   269145.8,    408.615,      72.666,
 1463,   269185.8,    408.598,      73.142,
 1464,   269225.8,    408.564,      72.830,
 1465,   269265.8,    408.638,      72.070,
 1466,   269305.8,    408.566,      72.565,
 1467,   269345.8,    408.549,      72.484,
 1468,   269385.8,    408.608,      73.056,
 1469,   269425.8,    408.570,      73.128,
 1470,   269465.8,    408.608,      73.452,
 1471,   269505.8,    408.589,      73.034,
 1472,   269545.8,    408.570,      73.203,
 1473,   269585.8,    408.662,      72.364,
 1474,   269625.8,    408.478,      72.444,
 1475,   269665.8,    408.606,      72.676,
 1476,   269705.8,    408.512,      73.256,
 1477,   269745.8,    408.474,      73.063,
 1478,   269785.8,    408.548,      73.164,
 1479,   269825.8,    408.620,      73.081,
 1480,   269865.8,    408.658,      72.664,
 1481,   269905.8,    408.587,      72.095,
 1482,   269945.8,    408.585,      72.022,
 1483,   269985.8,    408.549,      72.944,
 1484,   270025.8,    408.585,      72.712,
 1485,   270065.8,    408.676,      72.294,
 1486,   270105.8,    408.621,      72.620,
 1487,   270145.8,    408.639,      72.934,
 1488,   270185.8,    408.732,      72.449,
 1489,   270225.8,    408.693,      73.014,
 1490,   270265.8,    408.693,      72.540,
 1491,   270305.8,    408.602,      72.793,
 1492,   270345.8,    408.530,      72.639,
 1493,   270385.8,    408.586,      72.672,
 1494,   270425.8,    408.752,      73.005,
 1495,   270465.8,    408.749,      73.625,
 1496,   270505.8,    408.692,      73.040,
 1497,   270545.8,    408.710,      72.156,
 1498,   270585.8,    408.506,      73.065,
 1499,   270625.8,    408.616,      73.068,
 1500,   270665.8,    408.543,      72.896,
 1501,   270705.8,    408.637,      72.405,
 1502,   270745.8,    408.618,      72.585,
 1503,   270785.8,    408.653,      72.412,
 1504,   270825.8,    408.688,      72.486,
 1505,   270865.8,    408.559,      73.214,
 1506,   270905.8,    408.612,      72.156,
 1507,   270945.8,    408.594,      72.305,
 1508,   270985.8,    408.536,      72.804,
 1509,   271025.8,    408.594,      72.634,
 1510,   271065.8,    408.614,      72.210,
 1511,   271105.8,    408.559,      71.718,
 1512,   271145.8,    408.633,      73.116,
 1513,   271185.8,    408.560,      72.805,
 1514,   271225.8,    408.597,      72.712,
 1515,   271265.8,    408.689,      72.855,
 1516,   271305.8,    408.633,      71.973,
 1517,   271345.8,    408.596,      72.997,
 1518,   271385.8,    408.578,      73.713,
 1519,   271425.8,    408.598,      72.340,
 1520,   271465.8,    408.540,      73.022,
 1521,   271505.8,    408.577,      72.444,
 1522,   271545.8,    408.558,      71.968,
 1523,   271585.8,    408.670,      73.009,
 1524,   271625.8,    408.780,      72.832,
 1525,   271665.8,    408.651,      72.816,
 1526,   271705.8,    408.652,      73.361,
 1527,   271745.8,    408.613,      72.635,
 1528,   271785.8,    408.591,      72.231,
 1529,   271825.8,    408.629,      72.883,
 1530,   271865.8,    408.610,      72.397,
 1531,   271905.8,    408.535,      72.553,
 1532,   271945.8,    408.627,      73.291,
 1533,   271985.8,    408.591,      72.786,
 1534,   272025.8,    408.776,      73.293,
 1535,   272065.8,    408.686,      73.392,
 1536,   272105.8,    408.577,      72.347,
 1537,   272145.8,    408.596,      72.690,
 1538,   272185.8,    408.542,      72.768,
 1539,   272225.8,    408.672,      72.433,
 1540,   272265.8,    408.673,      72.111,
 1541,   272305.8,    408.600,      72.756,
 1542,   272345.8,    408.620,      73.322,
 1543,   272385.8,    408.658,      73.054,
 1544,   272425.8,    408.605,      73.305,
 1545,   272465.8,    408.662,      72.753,
 1546,   272505.8,    408.588,      72.585,
 1547,   272545.8,    408.661,      72.755,
 1548,   272585.8,    408.680,      73.404,
 1549,   272625.8,    408.585,      72.760,
 1550,   272665.8,    408.604,      72.431,
 1551,   272705.8,    408.602,      72.908,
 1552,   272745.8,    408.602,      72.904,
 1553,   272785.8,    408.600,      72.650,
 1554,   272825.8,    408.600,      72.644,
 1555,   272865.8,    408.601,      72.976,
 1556,   272905.8,    408.677,      72.489,
 1557,   272945.8,    408.678,      73.058,
 1558,   272985.8,    408.585,      72.741,
 1559,   273025.8,    408.657,      72.569,
 1560,   273065.8,    408.603,      72.592,
 1561,   273105.8,    408.638,      72.562,
 1562,   273145.8,    408.622,      72.865,
 1563,   273185.8,    408.566,      72.536,
 1564,   273225.8,    408.568,      72.793,
 1565,   273265.8,    408.550,      72.879,
 1566,   273305.8,    408.550,      72.575,
 1567,   273345.8,    408.681,      72.417,
 1568,   273385.8,    408.682,      73.234,
 1569,   273425.8,    408.681,      73.372,
 1570,   273465.8,    408.738,      73.229,
 1571,   273505.8,    408.721,      73.244,
 1572,   273545.8,    408.518,      73.333,
 1573,   273585.8,    408.681,      72.935,
 1574,   273625.8,    408.626,      72.430,
 1575,   273665.8,    408.625,      73.232,
 1576,   273705.8,    408.664,      72.912,
 1577,   273745.8,    408.702,      72.578,
 1578,   273785.8,    408.812,      72.193,
 1579,   273825.8,    408.703,      72.925,
 1580,   273865.8,    408.594,      72.935,
 1581,   273905.8,    408.577,      72.634,
 1582,   273945.8,    408.538,      72.958,
 1583,   273985.8,    408.648,      73.198,
 1584,   274025.8,    408.684,      73.024,
 1585,   274065.8,    408.683,      73.582,
 1586,   274105.8,    408.682,      73.103,
 1587,   274145.8,    408.685,      72.713,
 1588,   274185.8,    408.576,      72.789,
 1589,   274225.8,    408.633,      71.902,
 1590,   274265.8,    408.631,      72.556,
 1591,   274305.8,    408.686,      73.355,
 1592,   274345.8,    408.686,      73.662,
 1593,   274385.8,    408.632,      73.033,
 1594,   274425.8,    408.558,      72.484,
 1595,   274465.8,    408.539,      72.002,
 1596,   274505.8,    408.557,      72.632,
 1597,   274545.8,    408.632,      72.227,
 1598,   274585.8,    408.687,      72.848,
 1599,   274625.8,    408.576,      73.236,
 1600,   274665.8,    408.687,      73.606,
 1601,   274705.8,    408.778,      72.905,
 1602,   274745.8,    408.645,      73.626,
 1603,   274785.8,    408.606,      73.227,
 1604,   274825.8,    408.624,      72.475,
 1605,   274865.8,    408.587,      73.157,
 1606,   274905.8,    408.770,      73.233,
 1607,   274945.8,    408.660,      73.215,
 1608,   274985.8,    408.624,      73.620,
 1609,   275025.8,    408.625,      73.376,
 1610,   275065.8,    408.621,      73.533,
 1611,   275105.8,    408.693,      72.453,
 1612,   275145.8,    408.749,      71.798,
 1613,   275185.8,    408.659,      72.842,
 1614,   275225.8,    408.695,      72.519,
 1615,   275265.8,    408.623,      72.303,
 1616,   275305.8,    408.695,      72.955,
 1617,   275345.8,    408.546,      73.199,
 1618,   275385.8,    408.490,      72.880,
 1619,   275425.8,    408.690,      73.025,
 1620,   275465.8,    408.706,      73.113,
 1621,   275505.8,    408.668,      72.793,
 1622,   275545.8,    408.615,      73.046,
 1623,   275585.8,    408.597,      72.486,
 1624,   275625.8,    408.540,      72.982,
 1625,   275665.8,    408.613,      73.253,
 1626,   275705.8,    408.651,      73.015,
 1627,   275745.8,    408.629,      72.751,
 1628,   275785.8,    408.593,      72.927,
 1629,   275825.8,    408.814,      73.106,
 1630,   275865.8,    408.704,      73.032,
 1631,   275905.8,    408.706,      72.324,
 1632,   275945.8,    408.632,      72.755,
 1633,   275985.8,    408.577,      72.752,
 1634,   276025.8,    408.612,      72.600,
 1635,   276065.8,    408.538,      72.430,
 1636,   276105.8,    408.594,      73.158,
 1637,   276145.8,    408.702,      72.840,
 1638,   276185.8,    408.755,      72.949,
 1639,   276225.8,    408.625,      72.971,
 1640,   276265.8,    408.643,      73.116,
 1641,   276305.8,    408.681,      72.314,
 1642,   276345.8,    408.607,      73.123,
 1643,   276385.8,    408.607,      72.966,
 1644,   276425.8,    408.718,      73.122,
 1645,   276465.8,    408.646,      73.023,
 1646,   276505.8,    408.573,      73.254,
 1647,   276545.8,    408.572,      73.091,
 1648,   276585.8,    408.645,      72.677,
 1649,   276625.8,    408.607,      72.906,
 1650,   276665.8,    408.591,      72.350,
 1651,   276705.8,    408.632,      72.504,
 1652,   276745.8,    408.671,      72.988,
 1653,   276785.8,    408.597,      72.916,
 1654,   276825.8,    408.598,      73.060,
 1655,   276865.8,    408.652,      72.735,
 1656,   276905.8,    408.596,      72.722,
 1657,   276945.8,    408.745,      73.131,
 1658,   276985.8,    408.688,      73.360,
 1659,   277025.8,    408.745,      72.709,
 1660,   277065.8,    408.636,      72.858,
 1661,   277105.8,    408.693,      72.266,
 1662,   277145.8,    408.546,      72.745,
 1663,   277185.8,    408.510,      72.326,
 1664,   277225.8,    408.678,      73.047,
 1665,   277265.8,    408.623,      72.608,
 1666,   277305.8,    408.679,      73.343,
 1667,   277345.8,    408.663,      72.720,
 1668,   277385.8,    408.570,      72.483,
 1669,   277425.8,    408.553,      72.067,
 1670,   277465.8,    408.553,      72.955,
 1671,   277505.8,    408.553,      72.780,
 1672,   277545.8,    408.685,      73.483,
 1673,   277585.8,    408.594,      72.428,
 1674,   277625.8,    408.594,      72.168,
 1675,   277665.8,    408.686,      72.933,
 1676,   277705.8,    408.650,      72.046,
 1677,   277745.8,    408.671,      72.616,
 1678,   277785.8,    408.636,      73.019,
 1679,   277825.8,    408.638,      72.947,
 1680,   277865.8,    408.656,      72.633,
 1681,   277905.8,    408.769,      73.208,
 1682,   277945.8,    408.754,      72.898,
 1683,   277985.8,    408.697,      72.500,
 1684,   278025.8,    408.716,      72.769,
 1685,   278065.8,    408.642,      72.862,
 1686,   278105.8,    408.586,      72.391,
 1687,   278145.8,    408.643,      73.211,
 1688,   278185.8,    408.701,      72.720,
 1689,   278225.8,    408.720,      72.972,
 1690,   278265.8,    408.645,      73.141,
 1691,   278305.8,    408.682,      73.569,
 1692,   278345.8,    408.643,      73.404,
 1693,   278385.8,    408.662,      72.746,
 1694,   278425.8,    408.662,      72.752,
 1695,   278465.8,    408.624,      72.161,
 1696,   278505.8,    408.645,      73.050,
 1697,   278545.8,    408.701,      72.409,
 1698,   278585.8,    408.612,      73.399,
 1699,   278625.8,    408.611,      73.587,
 1700,   278665.8,    408.610,      72.862,
 1701,   278705.8,    408.664,      72.533,
 1702,   278745.8,    408.608,      72.136,
 1703,   278785.8,    408.754,      72.547,
 1704,   278825.8,    408.678,      73.111,
 1705,   278865.8,    408.548,      73.189,
 1706,   278905.8,    408.657,      73.172,
 1707,   278945.8,    408.583,      73.341,
 1708,   278985.8,    408.602,      73.104,
 1709,   279025.8,    408.676,      72.536,
 1710,   279065.8,    408.639,      72.779,
 1711,   279105.8,    408.730,      73.428,
 1712,   279145.8,    408.745,      73.576,
 1713,   279185.8,    408.687,      73.355,
 1714,   279225.8,    408.614,      72.947,
 1715,   279265.8,    408.688,      73.367,
 1716,   279305.8,    408.612,      73.197,
 1717,   279345.8,    408.683,      73.257,
 1718,   279385.8,    408.718,      72.506,
 1719,   279425.8,    408.697,      72.897,
 1720,   279465.8,    408.679,      73.209,
 1721,   279505.8,    408.696,      72.730,
 1722,   279545.8,    408.638,      73.703,
 1723,   279585.8,    408.713,      73.380,
 1724,   279625.8,    408.732,      73.220,
 1725,   279665.8,    408.713,      72.161,
 1726,   279705.8,    408.548,      72.409,
 1727,   279745.8,    408.604,      73.547,
 1728,   279785.8,    408.660,      72.642,
 1729,   279825.8,    408.676,      73.155,
 1730,   279865.8,    408.710,      73.490,
 1731,   279905.8,    408.708,      72.735,
 1732,   279945.8,    408.671,      72.196,
 1733,   279985.8,    408.670,      72.526,
 1734,   280025.8,    408.670,      73.350,
 1735,   280065.8,    408.669,      73.840,
 1736,   280105.8,    408.780,      73.672,
 1737,   280145.8,    408.723,      73.017,
 1738,   280185.8,    408.614,      73.033,
 1739,   280225.8,    408.670,      72.365,
 1740,   280265.8,    408.636,      72.782,
 1741,   280305.8,    408.765,      72.451,
 1742,   280345.8,    408.782,      72.622,
 1743,   280385.8,    408.725,      72.880,
 1744,   280425.8,    408.596,      73.041,
 1745,   280465.8,    408.652,      73.374,
 1746,   280505.8,    408.728,      73.867,
 1747,   280545.8,    408.577,      72.709,
 1748,   280585.8,    408.758,      73.345,
 1749,   280625.8,    408.772,      73.193,
 1750,   280665.8,    408.827,      72.867,
 1751,   280705.8,    408.717,      72.800,
 1752,   280745.8,    408.720,      73.049,
 1753,   280785.8,    408.703,      73.540,
 1754,   280825.8,    408.722,      72.971,
 1755,   280865.8,    408.554,      72.789,
 1756,   280905.8,    408.683,      72.708,
 1757,   280945.8,    408.627,      72.716,
 1758,   280985.8,    408.757,      72.870,
 1759,   281025.8,    408.701,      72.952,
 1760,   281065.8,    408.720,      72.645,
 1761,   281105.8,    408.812,      73.283,
 1762,   281145.8,    408.775,      73.196,
 1763,   281185.8,    408.738,      73.510,
 1764,   281225.8,    408.699,      73.093,
 1765,   281265.8,    408.700,      72.834,
 1766,   281305.8,    408.680,      73.224,
 1767,   281345.8,    408.808,      73.147,
 1768,   281385.8,    408.680,      72.650,
 1769,   281425.8,    408.683,      73.139,
 1770,   281465.8,    408.667,      72.648,
 1771,   281505.8,    408.629,      72.748,
 1772,   281545.8,    408.738,      72.554,
 1773,   281585.8,    408.759,      73.577,
 1774,   281625.8,    408.723,      73.406,
 1775,   281665.8,    408.742,      73.732,
 1776,   281705.8,    408.740,      73.501,
 1777,   281745.8,    408.740,      73.179,
 1778,   281785.8,    408.701,      72.293,
 1779,   281825.8,    408.682,      72.841,
 1780,   281865.8,    408.662,      73.327,
 1781,   281905.8,    408.736,      73.078,
 1782,   281945.8,    408.757,      73.883,
 1783,   281985.8,    408.666,      73.398,
 1784,   282025.8,    408.668,      72.906,
 1785,   282065.8,    408.631,      72.811,
 1786,   282105.8,    408.667,      71.677,
 1787,   282145.8,    408.651,      72.507,
 1788,   282185.8,    408.728,      72.760,
 1789,   282225.8,    408.803,      73.239,
 1790,   282265.8,    408.748,      74.100,
 1791,   282305.8,    408.766,      73.760,
 1792,   282345.8,    408.784,      73.776,
 1793,   282385.8,    408.692,      72.928,
 1794,   282425.8,    408.728,      72.777,
 1795,   282465.8,    408.750,      73.184,
 1796,   282505.8,    408.678,      73.024,
 1797,   282545.8,    408.751,      73.260,
 1798,   282585.8,    408.642,      72.694,
 1799,   282625.8,    408.773,      73.508,
 1800,   282665.8,    408.810,      73.039,
 1801,   282705.8,    408.664,      73.283,
 1802,   282745.8,    408.775,      73.141,
 1803,   282785.8,    408.684,      72.976,
 1804,   282825.8,    408.722,      73.153,
 1805,   282865.8,    408.759,      73.077,
 1806,   282905.8,    408.685,      73.230,
 1807,   282945.8,    408.723,      73.786,
 1808,   282985.8,    408.777,      73.533,
 1809,   283025.8,    408.683,      72.967,
 1810,   283065.8,    408.667,      72.573,
 1811,   283105.8,    408.779,      73.485,
 1812,   283145.8,    408.672,      72.435,
 1813,   283185.8,    408.728,      73.669,
 1814,   283225.8,    408.801,      73.421,
 1815,   283265.8,    408.764,      73.023,
 1816,   283305.8,    408.782,      73.725,
 1817,   283345.8,    408.653,      73.181,
 1818,   283385.8,    408.748,      73.269,
 1819,   283425.8,    408.638,      73.049,
 1820,   283465.8,    408.769,      72.959,
 1821,   283505.8,    408.750,      72.741,
 1822,   283545.8,    408.767,      72.810,
 1823,   283585.8,    408.750,      73.789,
 1824,   283625.8,    408.784,      73.951,
 1825,   283665.8,    408.728,      73.148,
 1826,   283705.8,    408.764,      73.406,
 1827,   283745.8,    408.579,      73.063,
 1828,   283785.8,    408.651,      72.749,
 1829,   283825.8,    408.744,      72.756,
 1830,   283865.8,    408.726,      72.612,
 1831,   283905.8,    408.670,      73.275,
 1832,   283945.8,    408.777,      73.182,
 1833,   283985.8,    408.813,      73.531,
 1834,   284025.8,    408.629,      73.289,
 1835,   284065.8,    408.572,      73.153,
 1836,   284105.8,    408.628,      72.272,
 1837,   284145.8,    408.648,      72.921,
 1838,   284185.8,    408.683,      73.727,
 1839,   284225.8,    408.681,      73.381,
 1840,   284265.8,    408.789,      73.843,
 1841,   284305.8,    408.768,      73.741,
 1842,   284345.8,    408.844,      73.266,
 1843,   284385.8,    408.714,      73.178,
 1844,   284425.8,    408.734,      72.377,
 1845,   284465.8,    408.698,      73.285,
 1846,   284505.8,    408.660,      73.389,
 1847,   284545.8,    408.696,      73.966,
 1848,   284585.8,    408.678,      73.539,
 1849,   284625.8,    408.677,      72.595,
 1850,   284665.8,    408.712,      73.401,
 1851,   284705.8,    408.823,      72.882,
 1852,   284745.8,    408.657,      72.876,
 1853,   284785.8,    408.694,      73.130,
 1854,   284825.8,    408.716,      72.795,
 1855,   284865.8,    408.715,      73.296,
 1856,   284905.8,    408.772,      72.492,
 1857,   284945.8,    408.828,      73.365,
 1858,   284985.8,    408.882,      73.369,
 1859,   285025.8,    408.846,      73.852,
 1860,   285065.8,    408.606,      72.715,
 1861,   285105.8,    408.700,      72.857,
 1862,   285145.8,    408.682,      73.035,
 1863,   285185.8,    408.624,      73.262,
 1864,   285225.8,    408.847,      72.481,
 1865,   285265.8,    408.756,      73.615,
 1866,   285305.8,    408.830,      73.295,
 1867,   285345.8,    408.792,      73.705,
 1868,   285385.8,    408.702,      73.140,
 1869,   285425.8,    408.685,      73.391,
 1870,   285465.8,    408.776,      73.305,
 1871,   285505.8,    408.740,      73.316,
 1872,   285545.8,    408.799,      72.970,
 1873,   285585.8,    408.595,      73.608,
 1874,   285625.8,    408.704,      74.017,
 1875,   285665.8,    408.779,      73.296,
 1876,   285705.8,    408.741,      72.202,
 1877,   285745.8,    408.574,      72.603,
 1878,   285785.8,    408.705,      72.766,
 1879,   285825.8,    408.689,      73.354,
 1880,   285865.8,    408.597,      73.193,
 1881,   285905.8,    408.800,      73.549,
 1882,   285945.8,    408.778,      73.455,
 1883,   285985.8,    408.737,      72.935,
 1884,   286025.8,    408.679,      73.081,
 1885,   286065.8,    408.659,      72.905,
 1886,   286105.8,    408.604,      73.310,
 1887,   286145.8,    408.660,      72.504,
 1888,   286185.8,    408.788,      72.508,
 1889,   286225.8,    408.770,      72.828,
 1890,   286265.8,    408.769,      73.468,
 1891,   286305.8,    408.750,      73.163,
 1892,   286345.8,    408.768,      73.629,
 1893,   286385.8,    408.729,      73.701,
 1894,   286425.8,    408.670,      73.375,
 1895,   286465.8,    408.763,      73.542,
 1896,   286505.8,    408.726,      73.049,
 1897,   286545.8,    408.671,      72.809,
 1898,   286585.8,    408.615,      72.653,
 1899,   286625.8,    408.778,      73.147,
 1900,   286665.8,    408.796,      73.006,
 1901,   286705.8,    408.774,      73.808,
 1902,   286745.8,    408.734,      73.395,
 1903,   286785.8,    408.733,      73.409,
 1904,   286825.8,    408.770,      73.091,
 1905,   286865.8,    408.731,      72.851,
 1906,   286905.8,    408.749,      73.096,
 1907,   286945.8,    408.585,      73.742,
 1908,   286985.8,    408.694,      73.259,
 1909,   287025.8,    408.712,      73.592,
 1910,   287065.8,    408.714,      73.494,
 1911,   287105.8,    408.695,      72.835,
 1912,   287145.8,    408.730,      72.913,
 1913,   287185.8,    408.655,      72.920,
 1914,   287225.8,    408.675,      73.071,
 1915,   287265.8,    408.656,      72.672,
 1916,   287305.8,    408.584,      73.097,
 1917,   287345.8,    408.619,      72.765,
 1918,   287385.8,    408.764,      73.162,
 1919,   287425.8,    408.761,      73.398,
 1920,   287465.8,    408.722,      73.470,
 1921,   287505.8,    408.833,      73.395,
 1922,   287545.8,    408.742,      73.568,
 1923,   287585.8,    408.691,      72.612,
 1924,   287625.8,    408.732,      73.025,
 1925,   287665.8,    408.587,      73.284,
 1926,   287705.8,    408.664,      72.767,
 1927,   287745.8,    408.681,      73.745,
 1928,   287785.8,    408.701,      73.167,
 1929,   287825.8,    408.757,      73.538,
 1930,   287865.8,    408.739,      73.778,
 1931,   287905.8,    408.757,      72.615,
 1932,   287945.8,    408.794,      73.452,
 1933,   287985.8,    408.740,      73.859,
 1934,   288025.8,    408.743,      73.285,
 1935,   288065.8,    408.689,      73.368,
 1936,   288105.8,    408.837,      73.992,
 1937,   288145.8,    408.763,      73.518,
 1938,   288185.8,    408.727,      73.025,
 1939,   288225.8,    408.672,      73.191,
 1940,   288265.8,    408.746,      73.596,
 1941,   288305.8,    408.729,      72.922,
 1942,   288345.8,    408.770,      73.427,
 1943,   288385.8,    408.845,      72.946,
 1944,   288425.8,    408.661,      73.289,
 1945,   288465.8,    408.682,      73.124,
 1946,   288505.8,    408.756,      73.272,
 1947,   288545.8,    408.754,      73.114,
 1948,   288585.8,    408.737,      73.661,
 1949,   288625.8,    408.774,      73.257,
 1950,   288665.8,    408.663,      73.026,
 1951,   288705.8,    408.645,      72.696,
 1952,   288745.8,    408.720,      72.454,
 1953,   288785.8,    408.777,      73.912,
 1954,   288825.8,    408.630,      72.847,
 1955,   288865.8,    408.759,      72.283,
 1956,   288905.8,    408.829,      73.435,
 1957,   288945.8,    408.737,      72.980,
 1958,   288985.8,    408.849,      72.984,
 1959,   289025.8,    408.758,      73.958,
 1960,   289065.8,    408.685,      73.700,
 1961,   289105.8,    408.795,      73.272,
 1962,   289145.8,    408.739,      73.132,
 1963,   289185.8,    408.698,      72.005,
 1964,   289225.8,    408.844,      73.239,
 1965,   289265.8,    408.731,      73.211,
 1966,   289305.8,    408.823,      73.208,
 1967,   289345.8,    408.695,      73.050,
 1968,   289385.8,    408.787,      73.050,
 1969,   289425.8,    408.730,      73.059,
 1970,   289465.8,    408.695,      73.647,
 1971,   289505.8,    408.788,      74.058,
 1972,   289545.8,    408.785,      73.573,
 1973,   289585.8,    408.783,      73.159,
 1974,   289625.8,    408.837,      72.989,
 1975,   289665.8,    408.651,      72.762,
 1976,   289705.8,    408.742,      72.783,
 1977,   289745.8,    408.760,      72.124,
 1978,   289785.8,    408.669,      73.341,
 1979,   289825.8,    408.724,      72.990,
 1980,   289865.8,    408.925,      73.064,
 1981,   289905.8,    408.778,      73.132,
 1982,   289945.8,    408.721,      73.123,
 1983,   289985.8,    408.684,      72.238,
 1984,   290025.8,    408.740,      73.117,
 1985,   290065.8,    408.667,      73.037,
 1986,   290105.8,    408.723,      73.047,
 1987,   290145.8,    408.684,      73.224,
 1988,   290185.8,    408.756,      73.128,
 1989,   290225.8,    408.678,      73.026,
 1990,   290265.8,    408.808,      73.675,
 1991,   290305.8,    408.810,      73.755,
 1992,   290345.8,    408.738,      73.774,
 1993,   290385.8,    408.775,      72.743,
 1994,   290425.8,    408.591,      72.512,
 1995,   290465.8,    408.665,      73.081,
 1996,   290505.8,    408.777,      72.720,
 1997,   290545.8,    408.703,      73.431,
 1998,   290585.8,    408.795,      74.001,
 1999,   290625.8,    408.832,      73.114,
 2000,   290665.8,    408.796,      73.694,
 2001,   290705.8,    408.724,      72.651,
 2002,   290745.8,    408.780,      73.049,
 2003,   290785.8,    408.576,      73.618,
 2004,   290825.8,    408.705,      73.442,
 2005,   290865.8,    408.723,      73.451,
 2006,   290905.8,    408.795,      73.543,
 2007,   290945.8,    408.852,      73.632,
 2008,   290985.8,    408.780,      74.618,
 2009,   291025.8,    408.747,      73.259,
 2010,   291065.8,    408.747,      72.662,
 2011,   291105.8,    408.729,      73.640,
 2012,   291145.8,    408.804,      73.555,
 2013,   291185.8,    408.767,      72.994,
 2014,   291225.8,    408.803,      72.994,
 2015,   291265.8,    408.843,      72.998,
 2016,   291305.8,    408.732,      73.379,
 2017,   291345.8,    408.790,      73.776,
 2018,   291385.8,    408.697,      73.435,
 2019,   291425.8,    408.678,      73.456,
 2020,   291465.8,    408.811,      74.271,
 2021,   291505.8,    408.700,      73.171,
 2022,   291545.8,    408.775,      72.677,
 2023,   291585.8,    408.868,      73.472,
 2024,   291625.8,    408.830,      73.465,
 2025,   291665.8,    408.775,      73.161,
 2026,   291705.8,    408.664,      72.991,
 2027,   291745.8,    408.686,      72.817,
 2028,   291785.8,    408.781,      73.148,
 2029,   291825.8,    408.785,      73.632,
 2030,   291865.8,    408.822,      73.689,
 2031,   291905.8,    408.785,      72.790,
 2032,   291945.8,    408.706,      73.110,
 2033,   291985.8,    408.759,      72.766,
 2034,   292025.8,    408.777,      73.957,
 2035,   292065.8,    408.705,      73.217,
 2036,   292105.8,    408.835,      73.238,
 2037,   292145.8,    408.893,      73.185,
 2038,   292185.8,    408.969,      73.205,
 2039,   292225.8,    408.690,      72.944,
 2040,   292265.8,    408.743,      73.656,
 2041,   292305.8,    408.667,      73.719,
 2042,   292345.8,    408.669,      73.814,
 2043,   292385.8,    408.745,      72.969,
 2044,   292425.8,    408.820,      73.040,
 2045,   292465.8,    408.804,      72.730,
 2046,   292505.8,    408.711,      73.315,
 2047,   292545.8,    408.711,      73.215,
 2048,   292585.8,    408.693,      73.528,
 2049,   292625.8,    408.840,      73.095,
 2050,   292665.8,    408.784,      73.611,
 2051,   292705.8,    408.856,      73.529,
 2052,   292745.8,    408.783,      73.059,
 2053,   292785.8,    408.694,      73.084,
 2054,   292825.8,    408.677,      72.668,
 2055,   292865.8,    408.676,      73.318,
 2056,   292905.8,    408.712,      73.048,
 2057,   292945.8,    408.784,      73.224,
 2058,   292985.8,    408.838,      73.469,
 2059,   293025.8,    408.860,      73.806,
 2060,   293065.8,    408.765,      74.221,
 2061,   293105.8,    408.729,      74.217,
 2062,   293145.8,    408.709,      73.710,
 2063,   293185.8,    408.764,      72.986,
 2064,   293225.8,    408.802,      73.182,
 2065,   293265.8,    408.876,      73.004,
 2066,   293305.8,    408.784,      73.108,
 2067,   293345.8,    408.745,      73.439,
 2068,   293385.8,    408.818,      72.464,
 2069,   293425.8,    408.762,      73.367,
 2070,   293465.8,    408.690,      73.312,
 2071,   293505.8,    408.652,      73.162,
 2072,   293545.8,    408.766,      73.170,
 2073,   293585.8,    408.768,      74.070,
 2074,   293625.8,    408.713,      74.552,
 2075,   293665.8,    408.806,      74.083,
 2076,   293705.8,    408.767,      73.496,
 2077,   293745.8,    408.745,      73.867,
 2078,   293785.8,    408.782,      73.306,
 2079,   293825.8,    408.818,      72.666,
 2080,   293865.8,    408.912,      73.241,
 2081,   293905.8,    408.820,      73.345,
 2082,   293945.8,    408.762,      73.371,
 2083,   293985.8,    408.763,      73.317,
 2084,   294025.8,    408.762,      73.320,
 2085,   294065.8,    408.818,      73.151,
 2086,   294105.8,    408.709,      73.070,
 2087,   294145.8,    408.802,      73.570,
 2088,   294185.8,    408.725,      72.917,
 2089,   294225.8,    408.797,      73.484,
 2090,   294265.8,    408.777,      73.539,
 2091,   294305.8,    408.815,      73.287,
 2092,   294345.8,    408.722,      73.517,
 2093,   294385.8,    408.739,      73.652,
 2094,   294425.8,    408.847,      74.377,
 2095,   294465.8,    408.808,      73.573,
 2096,   294505.8,    408.844,      73.112,
 2097,   294545.8,    408.844,      73.043,
 2098,   294585.8,    408.881,      73.350,
 2099,   294625.8,    408.713,      73.034,
 2100,   294665.8,    408.861,      73.656,
 2101,   294705.8,    408.677,      73.262,
 2102,   294745.8,    408.901,      73.604,
 2103,   294785.8,    408.776,      72.810,
