,,,,,,,,,,,,Gains,,,,,,,,Compensation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  Sample Number ,  Sample ID ,  Number of Events ,  Termination Count ,  Count Gate ,  Dilution Factor ,  Original Volume ,  Cells/µL ,  Total Volume (µL) ,  Acquisition Time (s) ,  Date of Acquisition ,  Time of Acquisition ,  FSC Gain ,  SSC ,  GRN ,  YEL ,  RED ,  NIR ,  RED2 ,  NIR2 ,  GRN - %YEL ,  YEL - %GRN ,  RED - %YEL ,  YEL - %RED ,  RED - %NIR ,  NIR - %RED ,  YEL - %NIR ,  NIR - %YEL ,  GRN - %RED ,  RED - %GRN ,  GRN - %NIR ,  NIR - %GRN ,  RED2 - %YEL ,   YEL - %RED2 ,   RED2 - %RED ,   RED - %RED2 ,   RED2 - %GRN ,   GRN - %RED2 ,   RED2 - %NIR ,   NIR - %RED2 ,   RED2 - %NIR2 ,   NIR2 - %RED2 ,  NIR2 - %YEL ,   YEL - %NIR2 ,   NIR2 - %RED ,   RED - %NIR2 ,   NIR2 - %GRN ,   GRN - %NIR2 ,   NIR2 - %NIR ,   NIR - %NIR2 ,  Threshold Parameter ,  Threshold Value ,  Flow Rate (µL/s) ,  High Concentration Warning Trigger ,  # of Errors & Warnings ,  User Login Name ,  User Full Name ,   WorkList 
11, POC_D_a_11,43,10000, All Events,1,0.2,4.89E+00,8.79,14.9, 08-DEC-2022 , 05:47:59 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,3, GUAVAHT\GTI, Unknown,C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-3/Plate4.csv
12, POC_D_a_11,44,10000, All Events,1,0.2,5.01E+00,8.79,14.9, 08-DEC-2022 , 05:48:43 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,3, GUAVAHT\GTI, Unknown,C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-3/Plate4.csv
13, POC_D_b_11,41,10000, All Events,1,0.2,4.66E+00,8.79,14.9, 08-DEC-2022 , 05:49:27 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,3, GUAVAHT\GTI, Unknown,C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-3/Plate4.csv
14, POC_D_b_11,62,10000, All Events,1,0.2,7.05E+00,8.79,14.9, 08-DEC-2022 , 05:50:14 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,3, GUAVAHT\GTI, Unknown,C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-3/Plate4.csv
15, POC_D_c_11,6,10000, All Events,1,0.2,6.83E-01,8.79,14.9, 08-DEC-2022 , 05:50:51 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown,C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-3/Plate4.csv
16, POC_D_c_11,9,10000, All Events,1,0.2,1.02E+00,8.79,14.9, 08-DEC-2022 , 05:51:28 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,3, GUAVAHT\GTI, Unknown,C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-3/Plate4.csv
33, POC_D_a_12,168,10000, All Events,1,0.2,1.91E+01,8.79,14.9, 08-DEC-2022 , 07:47:12 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown,C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-3/Plate4.csv
34, POC_D_a_12,186,10000, All Events,1,0.2,2.12E+01,8.79,14.9, 08-DEC-2022 , 07:47:56 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown,C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-3/Plate4.csv
35, POC_D_b_12,13,10000, All Events,1,0.2,1.48E+00,8.79,14.9, 08-DEC-2022 , 07:48:40 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,3, GUAVAHT\GTI, Unknown,C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-3/Plate4.csv
36, POC_D_b_12,24,10000, All Events,1,0.2,2.73E+00,8.79,14.9, 08-DEC-2022 , 07:49:27 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,3, GUAVAHT\GTI, Unknown,C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-3/Plate4.csv
37, POC_D_c_12,10000,10000, All Events,1,0.2,2.19E+03,4.57,7.75, 08-DEC-2022 , 07:49:58 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown,C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-3/Plate4.csv
38, POC_D_c_12,10000,10000, All Events,1,0.2,2.22E+03,4.51,7.64, 08-DEC-2022 , 07:50:28 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown,C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-3/Plate4.csv
55, POC_D_a_13,23,10000, All Events,1,0.2,2.62E+00,8.79,14.9, 08-DEC-2022 , 09:51:13 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,3, GUAVAHT\GTI, Unknown,C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-3/Plate4.csv
56, POC_D_a_13,24,10000, All Events,1,0.2,2.73E+00,8.79,14.9, 08-DEC-2022 , 09:51:58 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,3, GUAVAHT\GTI, Unknown,C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-3/Plate4.csv
57, POC_D_b_13,14,10000, All Events,1,0.2,1.59E+00,8.79,14.9, 08-DEC-2022 , 09:52:42 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,3, GUAVAHT\GTI, Unknown,C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-3/Plate4.csv
58, POC_D_b_13,17,10000, All Events,1,0.2,1.93E+00,8.79,14.9, 08-DEC-2022 , 09:53:30 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,3, GUAVAHT\GTI, Unknown,C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-3/Plate4.csv
59, POC_D_c_13,25,10000, All Events,1,0.2,2.84E+00,8.79,14.9, 08-DEC-2022 , 09:54:07 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,3, GUAVAHT\GTI, Unknown,C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-3/Plate4.csv
60, POC_D_c_13,29,10000, All Events,1,0.2,3.30E+00,8.79,14.9, 08-DEC-2022 , 09:54:45 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,3, GUAVAHT\GTI, Unknown,C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-3/Plate4.csv
77, POC_D_a_14,5,10000, All Events,1,0.2,5.69E-01,8.79,14.9, 08-DEC-2022 , 11:51:54 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown,C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-3/Plate4.csv
78, POC_D_a_14,9,10000, All Events,1,0.2,1.02E+00,8.79,14.9, 08-DEC-2022 , 11:52:39 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,3, GUAVAHT\GTI, Unknown,C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-3/Plate4.csv
79, POC_D_b_14,21,10000, All Events,1,0.2,2.39E+00,8.79,14.9, 08-DEC-2022 , 11:53:23 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,3, GUAVAHT\GTI, Unknown,C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-3/Plate4.csv
80, POC_D_b_14,21,10000, All Events,1,0.2,2.39E+00,8.79,14.9, 08-DEC-2022 , 11:54:11 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,3, GUAVAHT\GTI, Unknown,C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-3/Plate4.csv
81, POC_D_c_14,53,10000, All Events,1,0.2,6.03E+00,8.79,14.9, 08-DEC-2022 , 11:54:49 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,3, GUAVAHT\GTI, Unknown,C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-3/Plate4.csv
82, POC_D_c_14,51,10000, All Events,1,0.2,5.80E+00,8.79,14.9, 08-DEC-2022 , 11:55:27 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,3, GUAVAHT\GTI, Unknown,C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-3/Plate4.csv
11, POC_A_a_15,14,10000, All Events,1,0.2,1.59E+00,8.79,14.9, 08-DEC-2022 , 13:59:51 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,3, GUAVAHT\GTI, Unknown,C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-3/Plate5.csv
12, POC_A_a_15,10,10000, All Events,1,0.2,1.14E+00,8.79,14.9, 08-DEC-2022 , 14:00:35 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown,C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-3/Plate5.csv
13, POC_A_b_15,24,10000, All Events,1,0.2,2.73E+00,8.79,14.9, 08-DEC-2022 , 14:01:19 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,3, GUAVAHT\GTI, Unknown,C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-3/Plate5.csv
14, POC_A_b_15,40,10000, All Events,1,0.2,4.55E+00,8.79,14.9, 08-DEC-2022 , 14:02:06 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,3, GUAVAHT\GTI, Unknown,C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-3/Plate5.csv
15, POC_A_c_15,45,10000, All Events,1,0.2,5.12E+00,8.79,14.9, 08-DEC-2022 , 14:02:43 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,3, GUAVAHT\GTI, Unknown,C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-3/Plate5.csv
16, POC_A_c_15,56,10000, All Events,1,0.2,6.37E+00,8.79,14.9, 08-DEC-2022 , 14:03:21 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,3, GUAVAHT\GTI, Unknown,C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-3/Plate5.csv
17, POC_B_a_15,6,10000, All Events,1,0.2,6.83E-01,8.79,14.9, 08-DEC-2022 , 14:03:58 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown,C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-3/Plate5.csv
18, POC_B_a_15,6,10000, All Events,1,0.2,6.83E-01,8.79,14.9, 08-DEC-2022 , 14:04:35 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown,C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-3/Plate5.csv
19, POC_B_b_15,23,10000, All Events,1,0.2,2.62E+00,8.79,14.9, 08-DEC-2022 , 14:05:13 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,3, GUAVAHT\GTI, Unknown,C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-3/Plate5.csv
20, POC_B_b_15,13,10000, All Events,1,0.2,1.48E+00,8.79,14.9, 08-DEC-2022 , 14:05:50 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,3, GUAVAHT\GTI, Unknown,C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-3/Plate5.csv
21, POC_B_c_15,20,10000, All Events,1,0.2,2.28E+00,8.79,14.9, 08-DEC-2022 , 14:06:28 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,3, GUAVAHT\GTI, Unknown,C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-3/Plate5.csv
22, POC_B_c_15,22,10000, All Events,1,0.2,2.50E+00,8.79,14.9, 08-DEC-2022 , 14:07:06 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,3, GUAVAHT\GTI, Unknown,C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-3/Plate5.csv
23, POC_C_a_15,5,10000, All Events,1,0.2,5.69E-01,8.79,14.9, 08-DEC-2022 , 14:07:43 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown,C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-3/Plate5.csv
24, POC_C_a_15,6,10000, All Events,1,0.2,6.83E-01,8.79,14.9, 08-DEC-2022 , 14:08:18 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,3, GUAVAHT\GTI, Unknown,C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-3/Plate5.csv
25, POC_C_b_15,32,10000, All Events,1,0.2,3.64E+00,8.79,14.9, 08-DEC-2022 , 14:09:02 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,3, GUAVAHT\GTI, Unknown,C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-3/Plate5.csv
26, POC_C_b_15,29,10000, All Events,1,0.2,3.30E+00,8.79,14.9, 08-DEC-2022 , 14:09:49 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,3, GUAVAHT\GTI, Unknown,C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-3/Plate5.csv
27, POC_C_c_15,16,10000, All Events,1,0.2,1.82E+00,8.79,14.9, 08-DEC-2022 , 14:10:26 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,3, GUAVAHT\GTI, Unknown,C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-3/Plate5.csv
28, POC_C_c_15,19,10000, All Events,1,0.2,2.16E+00,8.79,14.9, 08-DEC-2022 , 14:11:04 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,3, GUAVAHT\GTI, Unknown,C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-3/Plate5.csv
29, POC_D_a_15,7,10000, All Events,1,0.2,7.96E-01,8.79,14.9, 08-DEC-2022 , 14:11:41 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown,C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-3/Plate5.csv
30, POC_D_a_15,7,10000, All Events,1,0.2,7.96E-01,8.79,14.9, 08-DEC-2022 , 14:12:18 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,3, GUAVAHT\GTI, Unknown,C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-3/Plate5.csv
31, POC_D_b_15,15,10000, All Events,1,0.2,1.71E+00,8.79,14.9, 08-DEC-2022 , 14:12:56 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,3, GUAVAHT\GTI, Unknown,C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-3/Plate5.csv
32, POC_D_b_15,15,10000, All Events,1,0.2,1.71E+00,8.79,14.9, 08-DEC-2022 , 14:13:33 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown,C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-3/Plate5.csv
33, POC_D_c_15,13,10000, All Events,1,0.2,1.48E+00,8.79,14.9, 08-DEC-2022 , 14:14:11 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown,C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-3/Plate5.csv
34, POC_D_c_15,16,10000, All Events,1,0.2,1.82E+00,8.79,14.9, 08-DEC-2022 , 14:14:49 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,3, GUAVAHT\GTI, Unknown,C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-3/Plate5.csv
