exp,exp_no,phyto,source,tp,datetime,date,time,plot_date,plot_datetime,wl,mean_cp,sd_cp,mean_ap,sd_ap,mean_bp,sd_bp,mean_abs_line_height,sd_abs_line_height,mean_chl_line_height,sd_chl_line_height
TP22-14,2,italic('T. Pseudonana'),Optics,4,2022-05-18T22:00:00Z,2022-05-18,15:00:00,2022-11-27,2022-11-27T15:00:00Z,650.2,0.4144263058541667,0.07351268454470784,0.012117728692088332,0.0011473354515267554,0.40230857716207835,0.07270428765383212,0.021234751246132614,8.626706683051915e-4,2.3739108032951863,0.06161933345037083
TP22-14,2,italic('T. Pseudonana'),Optics,4,2022-05-18T22:00:00Z,2022-05-18,15:00:00,2022-11-27,2022-11-27T15:00:00Z,654.9,0.41060336191038,0.07349007571333942,0.014473021650776068,0.001145962341128305,0.396130340259604,0.07254310995260767,0.021234751246132614,8.626706683051915e-4,2.3739108032951863,0.06161933345037083
TP22-14,2,italic('T. Pseudonana'),Optics,4,2022-05-18T22:00:00Z,2022-05-18,15:00:00,2022-11-27,2022-11-27T15:00:00Z,659.3,0.40627611087775334,0.073236912045384,0.018250537219756433,0.0010410841521269966,0.38802557365799695,0.07230053961550062,0.021234751246132614,8.626706683051915e-4,2.3739108032951863,0.06161933345037083
TP22-14,2,italic('T. Pseudonana'),Optics,4,2022-05-18T22:00:00Z,2022-05-18,15:00:00,2022-11-27,2022-11-27T15:00:00Z,660,0.4056975787888268,0.07327723396371251,0.018967543335219193,0.0010411049994884577,0.3867300354536076,0.07233475060298851,0.021234751246132614,8.626706683051915e-4,2.3739108032951863,0.06161933345037083
TP22-14,2,italic('T. Pseudonana'),Optics,4,2022-05-18T22:00:00Z,2022-05-18,15:00:00,2022-11-27,2022-11-27T15:00:00Z,663.9,0.4024743285790933,0.07350190021050214,0.022962291692797135,0.0010446276479269168,0.3795120368862962,0.07252546278431372,0.021234751246132614,8.626706683051915e-4,2.3739108032951863,0.06161933345037083
TP22-14,2,italic('T. Pseudonana'),Optics,4,2022-05-18T22:00:00Z,2022-05-18,15:00:00,2022-11-27,2022-11-27T15:00:00Z,668.8,0.3998927709562133,0.07344951433112368,0.027312894150776066,0.001030756679084098,0.37257987680543725,0.07242880370322935,0.021234751246132614,8.626706683051915e-4,2.3739108032951863,0.06161933345037083
TP22-14,2,italic('T. Pseudonana'),Optics,4,2022-05-18T22:00:00Z,2022-05-18,15:00:00,2022-11-27,2022-11-27T15:00:00Z,673.2,0.3996424504166667,0.07357480750143852,0.02984521702542167,0.0010492012846567466,0.36979723339124504,0.0725273241287281,0.021234751246132614,8.626706683051915e-4,2.3739108032951863,0.06161933345037083
TP22-14,2,italic('T. Pseudonana'),Optics,4,2022-05-18T22:00:00Z,2022-05-18,15:00:00,2022-11-27,2022-11-27T15:00:00Z,677.6,0.4014503802937867,0.07388125150670811,0.0298560132334006,0.0010635848283373798,0.37159436706038607,0.07282568271837349,0.021234751246132614,8.626706683051915e-4,2.3739108032951863,0.06161933345037083
TP22-14,2,italic('T. Pseudonana'),Optics,4,2022-05-18T22:00:00Z,2022-05-18,15:00:00,2022-11-27,2022-11-27T15:00:00Z,681.9,0.40449260737712,0.07348545419025188,0.0273151157334006,9.7306242667295e-4,0.3771774916437194,0.0725240121467951,0.021234751246132614,8.626706683051915e-4,2.3739108032951863,0.06161933345037083
TP22-14,2,italic('T. Pseudonana'),Optics,4,2022-05-18T22:00:00Z,2022-05-18,15:00:00,2022-11-27,2022-11-27T15:00:00Z,686.1,0.40780095563326335,0.07381952780871386,0.022912873277168334,8.409322384938175e-4,0.384888082356095,0.07297859577722379,0.021234751246132614,8.626706683051915e-4,2.3739108032951863,0.06161933345037083
TP22-14,2,italic('T. Pseudonana'),Optics,4,2022-05-18T22:00:00Z,2022-05-18,15:00:00,2022-11-27,2022-11-27T15:00:00Z,690,0.41048454483333335,0.07384831086018873,0.017747116192088335,8.261919800649354e-4,0.392737428641245,0.07305556700848966,0.021234751246132614,8.626706683051915e-4,2.3739108032951863,0.06161933345037083
TP22-14,2,italic('T. Pseudonana'),Optics,4,2022-05-18T22:00:00Z,2022-05-18,15:00:00,2022-11-27,2022-11-27T15:00:00Z,693.9,0.4116542261562834,0.0737690038409557,0.012891489982362734,8.154331904744533e-4,0.3987627361739206,0.07307230282938079,0.021234751246132614,8.626706683051915e-4,2.3739108032951863,0.06161933345037083
TP22-14,2,italic('T. Pseudonana'),Optics,4,2022-05-18T22:00:00Z,2022-05-18,15:00:00,2022-11-27,2022-11-27T15:00:00Z,697.8,0.41178881258982664,0.07401169806203715,0.009123980393789467,9.553094726403436e-4,0.4026648321960372,0.07327385718524405,0.021234751246132614,8.626706683051915e-4,2.3739108032951863,0.06161933345037083
TP22-14,2,italic('T. Pseudonana'),Optics,4,2022-05-18T22:00:00Z,2022-05-18,15:00:00,2022-11-27,2022-11-27T15:00:00Z,701.8,0.4106549610396833,0.07388794881153217,0.006556628895207067,9.953966316534563e-4,0.40409833214447627,0.07313538867517283,0.021234751246132614,8.626706683051915e-4,2.3739108032951863,0.06161933345037083
TP22-14,2,italic('T. Pseudonana'),Optics,4,2022-05-18T22:00:00Z,2022-05-18,15:00:00,2022-11-27,2022-11-27T15:00:00Z,705.5,0.40954153946609334,0.07393745648908298,0.004989336864425434,0.0010257483817645745,0.40455220260166797,0.07326026495594272,0.021234751246132614,8.626706683051915e-4,2.3739108032951863,0.06161933345037083
TP22-14,2,italic('T. Pseudonana'),Optics,4,2022-05-18T22:00:00Z,2022-05-18,15:00:00,2022-11-27,2022-11-27T15:00:00Z,709.1,0.4082676789725867,0.07427568482586151,0.0041052044817554,0.0011436412394061045,0.4041624744908313,0.07345610410529803,0.021234751246132614,8.626706683051915e-4,2.3739108032951863,0.06161933345037083
TP22-14,2,italic('T. Pseudonana'),Optics,4,2022-05-18T22:00:00Z,2022-05-18,15:00:00,2022-11-27,2022-11-27T15:00:00Z,712.8,0.40747024201876664,0.07363242742241742,0.0035417450542797667,0.0010851215571956489,0.4039284969644869,0.07281124812547406,0.021234751246132614,8.626706683051915e-4,2.3739108032951863,0.06161933345037083
TP22-14,2,italic('T. Pseudonana'),Optics,4,2022-05-18T22:00:00Z,2022-05-18,15:00:00,2022-11-27,2022-11-27T15:00:00Z,716.6,0.4072655821947467,0.07422394578835516,0.00333992711316,0.001093828348683214,0.40392565508158673,0.07331045640917694,0.021234751246132614,8.626706683051915e-4,2.3739108032951863,0.06161933345037083
TP22-14,2,italic('T. Pseudonana'),Optics,4,2022-05-18T22:00:00Z,2022-05-18,15:00:00,2022-11-27,2022-11-27T15:00:00Z,719.8,0.40751878802672997,0.07419915267529219,0.0033344688849300335,0.0010668090988953558,0.4041843191418,0.07326564755676568,0.021234751246132614,8.626706683051915e-4,2.3739108032951863,0.06161933345037083
TP22-14,2,italic('T. Pseudonana'),Optics,4,2022-05-18T22:00:00Z,2022-05-18,15:00:00,2022-11-27,2022-11-27T15:00:00Z,723.2,0.4082891159575834,0.0745209604486673,0.0033734115950861334,0.001203181827614202,0.40491570436249724,0.0734469006048589,0.021234751246132614,8.626706683051915e-4,2.3739108032951863,0.06161933345037083
TP22-14,2,italic('T. Pseudonana'),Optics,4,2022-05-18T22:00:00Z,2022-05-18,15:00:00,2022-11-27,2022-11-27T15:00:00Z,726.5,0.40926405227466334,0.07443748307351626,0.0035120752471215003,0.0010945052221504913,0.40575197702754184,0.07340250137058225,0.021234751246132614,8.626706683051915e-4,2.3739108032951863,0.06161933345037083
TP22-14,2,italic('T. Pseudonana'),Optics,4,2022-05-18T22:00:00Z,2022-05-18,15:00:00,2022-11-27,2022-11-27T15:00:00Z,729.4,0.4098231580537533,0.07434280085457026,0.0034368577436789337,0.001079355919517974,0.4063863003100744,0.07336320161335076,0.021234751246132614,8.626706683051915e-4,2.3739108032951863,0.06161933345037083
TP22-14,2,italic('T. Pseudonana'),Optics,4,2022-05-18T22:00:00Z,2022-05-18,15:00:00,2022-11-27,2022-11-27T15:00:00Z,732.3,0.41001445241426665,0.07458515754442327,0.0035317534457597996,0.0011299150125070115,0.40648269896850686,0.07360746968916593,0.021234751246132614,8.626706683051915e-4,2.3739108032951863,0.06161933345037083
TP22-14,2,italic('T. Pseudonana'),Optics,4,2022-05-18T22:00:00Z,2022-05-18,15:00:00,2022-11-27,2022-11-27T15:00:00Z,735.3,0.4099935458906034,0.07408953128632033,0.0034651152490203334,0.0010809115843317218,0.40652843064158306,0.07308864532257972,0.021234751246132614,8.626706683051915e-4,2.3739108032951863,0.06161933345037083
TP22-14,2,italic('T. Pseudonana'),Optics,4,2022-05-18T22:00:00Z,2022-05-18,15:00:00,2022-11-27,2022-11-27T15:00:00Z,738.3,0.4090639117409567,0.07419036345004269,0.0033644589902870666,0.0011151548463248023,0.4056994527506696,0.07318771327231319,0.021234751246132614,8.626706683051915e-4,2.3739108032951863,0.06161933345037083
TP22-14,2,italic('T. Pseudonana'),Optics,4,2022-05-18T22:00:00Z,2022-05-18,15:00:00,2022-11-27,2022-11-27T15:00:00Z,741.3,0.4072481056888367,0.07399257080364768,0.0030982906166793296,0.0012404710621472682,0.40414981507215736,0.07290053315338837,0.021234751246132614,8.626706683051915e-4,2.3739108032951863,0.06161933345037083
TP22-14,2,italic('T. Pseudonana'),Optics,4,2022-05-18T22:00:00Z,2022-05-18,15:00:00,2022-11-27,2022-11-27T15:00:00Z,744.2,0.40471334912351664,0.07417821619516025,0.0026653936751290467,0.0011445205377622243,0.4020479554483876,0.07327201343223776,0.021234751246132614,8.626706683051915e-4,2.3739108032951863,0.06161933345037083
TP22-14,2,italic('T. Pseudonana'),Optics,4,2022-05-18T22:00:00Z,2022-05-18,15:00:00,2022-11-27,2022-11-27T15:00:00Z,746.7,0.40228873979732,0.07401924204257404,0.0021831097850419233,0.0014922891764539592,0.40010563001227806,0.07289044349988377,0.021234751246132614,8.626706683051915e-4,2.3739108032951863,0.06161933345037083
TP22-14,2,italic('T. Pseudonana'),Optics,4,2022-05-18T22:00:00Z,2022-05-18,15:00:00,2022-11-27,2022-11-27T15:00:00Z,749.4,0.3991026710633567,0.07388310958296218,0.0016016343017996133,0.0013246160122637614,0.397501036761557,0.07283152011586837,0.021234751246132614,8.626706683051915e-4,2.3739108032951863,0.06161933345037083
TP22-14,2,italic('T. Pseudonana'),Optics,5,2022-05-19T00:00:00Z,2022-05-18,17:00:00,2022-11-27,2022-11-27T17:00:00Z,400,0.5362775298949667,0.06841447389231498,0.06218188155423634,0.0074791432662461264,0.4740956483407303,0.06138034399509187,0.030143233209377812,0.0019214190963861705,3.0102309435269863,0.13724422117044066
TP22-14,2,italic('T. Pseudonana'),Optics,5,2022-05-19T00:00:00Z,2022-05-18,17:00:00,2022-11-27,2022-11-27T17:00:00Z,404.6,0.5373541048949667,0.06749480812656143,0.06471742488756967,0.007844982763434663,0.472636680007397,0.060000731293931,0.030143233209377812,0.0019214190963861705,3.0102309435269863,0.13724422117044066
TP22-14,2,italic('T. Pseudonana'),Optics,5,2022-05-19T00:00:00Z,2022-05-18,17:00:00,2022-11-27,2022-11-27T17:00:00Z,408.7,0.538057535,0.06686793479772868,0.067214594830328,0.006522293868477149,0.470842940169672,0.060678723660179616,0.030143233209377812,0.0019214190963861705,3.0102309435269863,0.13724422117044066
TP22-14,2,italic('T. Pseudonana'),Optics,5,2022-05-19T00:00:00Z,2022-05-18,17:00:00,2022-11-27,2022-11-27T17:00:00Z,412.5,0.5403879789320767,0.07005617366804344,0.069910191927972,0.005991762627209553,0.4704777870041047,0.06440790404233591,0.030143233209377812,0.0019214190963861705,3.0102309435269863,0.13724422117044066
TP22-14,2,italic('T. Pseudonana'),Optics,5,2022-05-19T00:00:00Z,2022-05-18,17:00:00,2022-11-27,2022-11-27T17:00:00Z,416.9,0.5407613054166667,0.06900199491326796,0.07226156941366167,0.006416122448129127,0.468499736003005,0.06271640633652673,0.030143233209377812,0.0019214190963861705,3.0102309435269863,0.13724422117044066
TP22-14,2,italic('T. Pseudonana'),Optics,5,2022-05-19T00:00:00Z,2022-05-18,17:00:00,2022-11-27,2022-11-27T17:00:00Z,421.4,0.54226373195,0.06889006961952583,0.07503089566366133,0.0073805674175652794,0.46723283628633866,0.06173646331608416,0.030143233209377812,0.0019214190963861705,3.0102309435269863,0.13724422117044066
TP22-14,2,italic('T. Pseudonana'),Optics,5,2022-05-19T00:00:00Z,2022-05-18,17:00:00,2022-11-27,2022-11-27T17:00:00Z,426.5,0.5425236649999999,0.07018368099708497,0.077078001496995,0.00670555060334525,0.4654456635030049,0.06355192567620574,0.030143233209377812,0.0019214190963861705,3.0102309435269863,0.13724422117044066
TP22-14,2,italic('T. Pseudonana'),Optics,5,2022-05-19T00:00:00Z,2022-05-18,17:00:00,2022-11-27,2022-11-27T17:00:00Z,430.9,0.5437489383583333,0.07147402862826634,0.07874568108032833,0.006615893064028716,0.46500325727800496,0.06503866093749912,0.030143233209377812,0.0019214190963861705,3.0102309435269863,0.13724422117044066
TP22-14,2,italic('T. Pseudonana'),Optics,5,2022-05-19T00:00:00Z,2022-05-18,17:00:00,2022-11-27,2022-11-27T17:00:00Z,435.5,0.5446291635833334,0.07110009359659504,0.07948085733032834,0.005878948988039018,0.465148306253005,0.06525773652034939,0.030143233209377812,0.0019214190963861705,3.0102309435269863,0.13724422117044066
TP22-14,2,italic('T. Pseudonana'),Optics,5,2022-05-19T00:00:00Z,2022-05-18,17:00:00,2022-11-27,2022-11-27T17:00:00Z,439.8,0.5464695475,0.072064516725811,0.07875758316366134,0.0056911003236939295,0.46771196433633866,0.06638608405420907,0.030143233209377812,0.0019214190963861705,3.0102309435269863,0.13724422117044066
TP22-14,2,italic('T. Pseudonana'),Optics,5,2022-05-19T00:00:00Z,2022-05-18,17:00:00,2022-11-27,2022-11-27T17:00:00Z,444.8,0.5501125133333333,0.07309068103013108,0.075715437746995,0.006099712216088328,0.47439707558633837,0.06731287653698234,0.030143233209377812,0.0019214190963861705,3.0102309435269863,0.13724422117044066
TP22-14,2,italic('T. Pseudonana'),Optics,5,2022-05-19T00:00:00Z,2022-05-18,17:00:00,2022-11-27,2022-11-27T17:00:00Z,449.9,0.5540378068541667,0.07283755828890766,0.071866426496995,0.005212258392437757,0.4821713803571717,0.06776656730944003,0.030143233209377812,0.0019214190963861705,3.0102309435269863,0.13724422117044066
TP22-14,2,italic('T. Pseudonana'),Optics,5,2022-05-19T00:00:00Z,2022-05-18,17:00:00,2022-11-27,2022-11-27T17:00:00Z,455,0.55800417875,0.07302243138401433,0.06781790608032832,0.004486798421743723,0.4901862726696717,0.06876486845603563,0.030143233209377812,0.0019214190963861705,3.0102309435269863,0.13724422117044066
TP22-14,2,italic('T. Pseudonana'),Optics,5,2022-05-19T00:00:00Z,2022-05-18,17:00:00,2022-11-27,2022-11-27T17:00:00Z,459.4,0.5618604345833333,0.0736801647517424,0.06401203316366166,0.005214048306013611,0.4978484014196717,0.06860363332500306,0.030143233209377812,0.0019214190963861705,3.0102309435269863,0.13724422117044066
TP22-14,2,italic('T. Pseudonana'),Optics,5,2022-05-19T00:00:00Z,2022-05-18,17:00:00,2022-11-27,2022-11-27T17:00:00Z,463.8,0.5656259575,0.07424294638023013,0.06009958483032834,0.004453975650386083,0.5055263726696717,0.0698540267324691,0.030143233209377812,0.0019214190963861705,3.0102309435269863,0.13724422117044066
TP22-14,2,italic('T. Pseudonana'),Optics,5,2022-05-19T00:00:00Z,2022-05-18,17:00:00,2022-11-27,2022-11-27T17:00:00Z,468.7,0.56959233125,0.07468708679079629,0.056532551080328335,0.00447180789112225,0.5130597801696717,0.07022462138324344,0.030143233209377812,0.0019214190963861705,3.0102309435269863,0.13724422117044066
TP22-14,2,italic('T. Pseudonana'),Optics,5,2022-05-19T00:00:00Z,2022-05-18,17:00:00,2022-11-27,2022-11-27T17:00:00Z,470,0.5704479152122641,0.07489061205766732,0.055681409500139646,0.004484225725858235,0.5147665057121245,0.070423280526592,0.030143233209377812,0.0019214190963861705,3.0102309435269863,0.13724422117044066
TP22-14,2,italic('T. Pseudonana'),Optics,5,2022-05-19T00:00:00Z,2022-05-18,17:00:00,2022-11-27,2022-11-27T17:00:00Z,474,0.57308048125,0.07551907072023908,0.05306251233032833,0.004532800639092494,0.5200179689196717,0.0710400581226362,0.030143233209377812,0.0019214190963861705,3.0102309435269863,0.13724422117044066
TP22-14,2,italic('T. Pseudonana'),Optics,5,2022-05-19T00:00:00Z,2022-05-18,17:00:00,2022-11-27,2022-11-27T17:00:00Z,479.2,0.5757632570833333,0.07547292881399274,0.050693387330328334,0.004051335136185787,0.525069869753005,0.07142311640176727,0.030143233209377812,0.0019214190963861705,3.0102309435269863,0.13724422117044066
TP22-14,2,italic('T. Pseudonana'),Optics,5,2022-05-19T00:00:00Z,2022-05-18,17:00:00,2022-11-27,2022-11-27T17:00:00Z,484.1,0.5780031595833334,0.07651226092115801,0.04962710483032833,0.004172473108595612,0.528376054753005,0.07234177680258176,0.030143233209377812,0.0019214190963861705,3.0102309435269863,0.13724422117044066
TP22-14,2,italic('T. Pseudonana'),Optics,5,2022-05-19T00:00:00Z,2022-05-18,17:00:00,2022-11-27,2022-11-27T17:00:00Z,489.2,0.5793378804166667,0.07678459832773016,0.04901321191366167,0.004022850677488384,0.530324668503005,0.07276553517729054,0.030143233209377812,0.0019214190963861705,3.0102309435269863,0.13724422117044066
TP22-14,2,italic('T. Pseudonana'),Optics,5,2022-05-19T00:00:00Z,2022-05-18,17:00:00,2022-11-27,2022-11-27T17:00:00Z,493.9,0.5811396245833333,0.07694297784540997,0.047581811496995,0.0036851157271530987,0.5335578130863383,0.07325787012252989,0.030143233209377812,0.0019214190963861705,3.0102309435269863,0.13724422117044066
TP22-14,2,italic('T. Pseudonana'),Optics,5,2022-05-19T00:00:00Z,2022-05-18,17:00:00,2022-11-27,2022-11-27T17:00:00Z,498.9,0.5836339776833334,0.07786237650700778,0.045189625663661664,0.003284924837228628,0.5384443520196717,0.07461452827061597,0.030143233209377812,0.0019214190963861705,3.0102309435269863,0.13724422117044066
TP22-14,2,italic('T. Pseudonana'),Optics,5,2022-05-19T00:00:00Z,2022-05-18,17:00:00,2022-11-27,2022-11-27T17:00:00Z,503.8,0.5860999925,0.0790684929355277,0.04187140316366167,0.0026735172214730715,0.5442285893363383,0.07644562048539545,0.030143233209377812,0.0019214190963861705,3.0102309435269863,0.13724422117044066
TP22-14,2,italic('T. Pseudonana'),Optics,5,2022-05-19T00:00:00Z,2022-05-18,17:00:00,2022-11-27,2022-11-27T17:00:00Z,508.7,0.5889461286449666,0.0797707005277132,0.038445349054236334,0.0022071970478547316,0.5505007795907303,0.07772863049256865,0.030143233209377812,0.0019214190963861705,3.0102309435269863,0.13724422117044066
TP22-14,2,italic('T. Pseudonana'),Optics,5,2022-05-19T00:00:00Z,2022-05-18,17:00:00,2022-11-27,2022-11-27T17:00:00Z,514,0.5911378565616333,0.0805618781237309,0.035116484054236334,0.0016142125928287046,0.556021372507397,0.07919143101836049,0.030143233209377812,0.0019214190963861705,3.0102309435269863,0.13724422117044066
TP22-14,2,italic('T. Pseudonana'),Optics,5,2022-05-19T00:00:00Z,2022-05-18,17:00:00,2022-11-27,2022-11-27T17:00:00Z,519.7,0.5931068115616334,0.08110784091910396,0.032060499470903135,0.0013632760793769677,0.5610463120907302,0.08009753459735217,0.030143233209377812,0.0019214190963861705,3.0102309435269863,0.13724422117044066
TP22-14,2,italic('T. Pseudonana'),Optics,5,2022-05-19T00:00:00Z,2022-05-18,17:00:00,2022-11-27,2022-11-27T17:00:00Z,524.8,0.5944101415616333,0.08242625242830821,0.029601132804236468,0.001253983987072057,0.5648090087573968,0.08157066435545197,0.030143233209377812,0.0019214190963861705,3.0102309435269863,0.13724422117044066
TP22-14,2,italic('T. Pseudonana'),Optics,5,2022-05-19T00:00:00Z,2022-05-18,17:00:00,2022-11-27,2022-11-27T17:00:00Z,529.9,0.5952815864333333,0.0828230988539978,0.027532400246994836,0.0011383096416189402,0.5677491861863385,0.08220784766668221,0.030143233209377812,0.0019214190963861705,3.0102309435269863,0.13724422117044066
TP22-14,2,italic('T. Pseudonana'),Optics,5,2022-05-19T00:00:00Z,2022-05-18,17:00:00,2022-11-27,2022-11-27T17:00:00Z,532,0.5955829001655142,0.08301207834772517,0.026712940592739515,0.0010592559592266053,0.5688699595727748,0.08246138143711584,0.030143233209377812,0.0019214190963861705,3.0102309435269863,0.13724422117044066
TP22-14,2,italic('T. Pseudonana'),Optics,5,2022-05-19T00:00:00Z,2022-05-18,17:00:00,2022-11-27,2022-11-27T17:00:00Z,534.6,0.5959559552625,0.08324645207481193,0.025698371496994832,9.62280371013826e-4,0.5702575837655052,0.08277544313313479,0.030143233209377812,0.0019214190963861705,3.0102309435269863,0.13724422117044066
TP22-14,2,italic('T. Pseudonana'),Optics,5,2022-05-19T00:00:00Z,2022-05-18,17:00:00,2022-11-27,2022-11-27T17:00:00Z,539.6,0.5962739149999999,0.08365192032439378,0.023969023163661497,8.306143598552988e-4,0.5723048918363385,0.08327215273134546,0.030143233209377812,0.0019214190963861705,3.0102309435269863,0.13724422117044066
TP22-14,2,italic('T. Pseudonana'),Optics,5,2022-05-19T00:00:00Z,2022-05-18,17:00:00,2022-11-27,2022-11-27T17:00:00Z,544.4,0.5966004533333333,0.0842294568040904,0.022175990246994834,8.991747484678437e-4,0.5744244630863385,0.08372246634130456,0.030143233209377812,0.0019214190963861705,3.0102309435269863,0.13724422117044066
TP22-14,2,italic('T. Pseudonana'),Optics,5,2022-05-19T00:00:00Z,2022-05-18,17:00:00,2022-11-27,2022-11-27T17:00:00Z,549.7,0.5966429920833333,0.08487938400795013,0.020406742330328166,8.812357128459913e-4,0.5762362497530051,0.08429607072224485,0.030143233209377812,0.0019214190963861705,3.0102309435269863,0.13724422117044066
TP22-14,2,italic('T. Pseudonana'),Optics,5,2022-05-19T00:00:00Z,2022-05-18,17:00:00,2022-11-27,2022-11-27T17:00:00Z,554.6,0.5964841062583334,0.08537843044681238,0.018742251496994832,8.64102961999894e-4,0.5777418547613384,0.08473150613688211,0.030143233209377812,0.0019214190963861705,3.0102309435269863,0.13724422117044066
TP22-14,2,italic('T. Pseudonana'),Optics,5,2022-05-19T00:00:00Z,2022-05-18,17:00:00,2022-11-27,2022-11-27T17:00:00Z,560.1,0.5958476683333334,0.08566461980080749,0.0171851456636615,7.741391648897314e-4,0.5786625226696719,0.08503834962918116,0.030143233209377812,0.0019214190963861705,3.0102309435269863,0.13724422117044066
TP22-14,2,italic('T. Pseudonana'),Optics,5,2022-05-19T00:00:00Z,2022-05-18,17:00:00,2022-11-27,2022-11-27T17:00:00Z,565.2,0.5950328316666667,0.08607318813900766,0.015996041496994833,7.236806025528397e-4,0.5790367901696718,0.08545183090663157,0.030143233209377812,0.0019214190963861705,3.0102309435269863,0.13724422117044066
TP22-14,2,italic('T. Pseudonana'),Optics,5,2022-05-19T00:00:00Z,2022-05-18,17:00:00,2022-11-27,2022-11-27T17:00:00Z,569.8,0.5939811545833333,0.08665722285133336,0.015275756496994834,7.378337738969652e-4,0.5787053980863385,0.08602713365401089,0.030143233209377812,0.0019214190963861705,3.0102309435269863,0.13724422117044066
TP22-14,2,italic('T. Pseudonana'),Optics,5,2022-05-19T00:00:00Z,2022-05-18,17:00:00,2022-11-27,2022-11-27T17:00:00Z,574.2,0.5927331253116334,0.08716415688436434,0.014821181970903133,7.221636237488899e-4,0.5779119433407301,0.08651710731354653,0.030143233209377812,0.0019214190963861705,3.0102309435269863,0.13724422117044066
TP22-14,2,italic('T. Pseudonana'),Optics,5,2022-05-19T00:00:00Z,2022-05-18,17:00:00,2022-11-27,2022-11-27T17:00:00Z,579,0.5913438894257833,0.08767424741643766,0.014566721999523967,6.501360372639021e-4,0.5767771674262594,0.08705835539073033,0.030143233209377812,0.0019214190963861705,3.0102309435269863,0.13724422117044066
TP22-14,2,italic('T. Pseudonana'),Optics,5,2022-05-19T00:00:00Z,2022-05-18,17:00:00,2022-11-27,2022-11-27T17:00:00Z,583.4,0.5899496830182334,0.08813530343677545,0.0143414720853864,6.518503634926809e-4,0.575608210932847,0.0875135292877336,0.030143233209377812,0.0019214190963861705,3.0102309435269863,0.13724422117044066
TP22-14,2,italic('T. Pseudonana'),Optics,5,2022-05-19T00:00:00Z,2022-05-18,17:00:00,2022-11-27,2022-11-27T17:00:00Z,587.8,0.58867901656867,0.08860235441236547,0.014123410110812166,7.562234274660096e-4,0.5745556064578579,0.0878661839079979,0.030143233209377812,0.0019214190963861705,3.0102309435269863,0.13724422117044066
TP22-14,2,italic('T. Pseudonana'),Optics,5,2022-05-19T00:00:00Z,2022-05-18,17:00:00,2022-11-27,2022-11-27T17:00:00Z,592.7,0.5872954753747067,0.08894194655732937,0.013690932693812533,6.884178566433089e-4,0.5736045426808941,0.08826234091580958,0.030143233209377812,0.0019214190963861705,3.0102309435269863,0.13724422117044066
TP22-14,2,italic('T. Pseudonana'),Optics,5,2022-05-19T00:00:00Z,2022-05-18,17:00:00,2022-11-27,2022-11-27T17:00:00Z,597.4,0.5860168003362133,0.0894004263560498,0.0135045115783304,7.641016666294812e-4,0.5725122887578828,0.08866191513273894,0.030143233209377812,0.0019214190963861705,3.0102309435269863,0.13724422117044066
TP22-14,2,italic('T. Pseudonana'),Optics,5,2022-05-19T00:00:00Z,2022-05-18,17:00:00,2022-11-27,2022-11-27T17:00:00Z,602.1,0.5840572143663366,0.08972631483121903,0.013575477069411167,7.914235562379873e-4,0.5704817372969254,0.08895101639699854,0.030143233209377812,0.0019214190963861705,3.0102309435269863,0.13724422117044066
TP22-14,2,italic('T. Pseudonana'),Optics,5,2022-05-19T00:00:00Z,2022-05-18,17:00:00,2022-11-27,2022-11-27T17:00:00Z,607,0.5816408556163367,0.0899353283756449,0.013966633319411165,6.964686775043185e-4,0.5676742222969255,0.08925058877532392,0.030143233209377812,0.0019214190963861705,3.0102309435269863,0.13724422117044066
TP22-14,2,italic('T. Pseudonana'),Optics,5,2022-05-19T00:00:00Z,2022-05-18,17:00:00,2022-11-27,2022-11-27T17:00:00Z,612,0.5787005311380367,0.09058982533772178,0.014603509928836233,7.053193577026235e-4,0.5640970212092004,0.08990497415801062,0.030143233209377812,0.0019214190963861705,3.0102309435269863,0.13724422117044066
TP22-14,2,italic('T. Pseudonana'),Optics,5,2022-05-19T00:00:00Z,2022-05-18,17:00:00,2022-11-27,2022-11-27T17:00:00Z,616.9,0.5754168995203667,0.09086697510456168,0.015317066455260866,7.635128216098241e-4,0.5600998330651058,0.09014832814415423,0.030143233209377812,0.0019214190963861705,3.0102309435269863,0.13724422117044066
TP22-14,2,italic('T. Pseudonana'),Optics,5,2022-05-19T00:00:00Z,2022-05-18,17:00:00,2022-11-27,2022-11-27T17:00:00Z,621.9,0.5724874784279167,0.09120674259843511,0.01591103136939843,7.924594594039193e-4,0.5565764470585182,0.09043474896823019,0.030143233209377812,0.0019214190963861705,3.0102309435269863,0.13724422117044066
TP22-14,2,italic('T. Pseudonana'),Optics,5,2022-05-19T00:00:00Z,2022-05-18,17:00:00,2022-11-27,2022-11-27T17:00:00Z,626.5,0.5696123905182333,0.09148135448080016,0.016133564168719732,6.585569488670391e-4,0.5534788263495136,0.09082387057007886,0.030143233209377812,0.0019214190963861705,3.0102309435269863,0.13724422117044066
TP22-14,2,italic('T. Pseudonana'),Optics,5,2022-05-19T00:00:00Z,2022-05-18,17:00:00,2022-11-27,2022-11-27T17:00:00Z,631.2,0.56693789651962,0.09190978610196994,0.01608086157713313,6.5885274215976e-4,0.5508570349424868,0.09129237912995503,0.030143233209377812,0.0019214190963861705,3.0102309435269863,0.13724422117044066
