exp,exp_no,phyto,source,bottle,tp,datetime,date,time,plot_date,plot_datetime,wl,cp,c_se,ap,a_se,bp,abs_line_height,chl_line_height
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,444.8,0.6233454225,4.354950031749741e-4,0.11753620133821702,1.5356251353444372e-4,0.5058092211617831,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,449.9,0.61587816405,4.1835697314432314e-4,0.112375422588217,1.2790257824524663e-4,0.503502741461783,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,455,0.6062051912499999,4.2044785421206155e-4,0.106763737588217,1.310325499123079e-4,0.49944145366178294,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,459.4,0.5956788375000001,4.2183794171725484e-4,0.104888596338217,1.1072535486363752e-4,0.49079024116178305,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,463.8,0.5861238299999999,4.191704598130116e-4,0.10203525008821701,1.0785496462904636e-4,0.4840885799117829,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,468.7,0.578213655,4.0412200676730924e-4,0.09949571133821698,1.0956523358994858e-4,0.478717943661783,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,470,0.5764511440997641,NA,0.0990933751353868,NA,0.4773577689643773,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,474,0.5710280336374999,4.101876646427647e-4,0.09785541758821699,1.0739819235172219e-4,0.4731726160492829,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,479.2,0.5642362375,4.003574748748694e-4,0.095193435088217,9.682791045644345e-5,0.469042802411783,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,484.1,0.55752883,3.9803258199286583e-4,0.09123852883821691,9.664886819857446e-5,0.46629030116178305,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,489.2,0.5493131125,3.9875937552043825e-4,0.08620668258821691,9.09794692119798e-5,0.46310642991178314,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,493.9,0.5390550037499999,3.94023845165863e-4,0.0792695013382169,9.014908020659483e-5,0.459785502411783,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,498.9,0.5272127350750001,3.9140837648974004e-4,0.07137606383821689,8.388025581978411e-5,0.45583667123678323,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,503.8,0.5134664050000001,3.8971676698444137e-4,0.06382990008821689,8.225860197970871e-5,0.4496365049117832,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,508.7,0.501395765509742,3.851995330145617e-4,0.0573515960773987,8.28397365253638e-5,0.44404416943234326,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,514,0.488172611234742,3.854544500986144e-4,0.05092904482739881,7.706955313061755e-5,0.4372435664073432,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,519.7,0.4750886149847371,3.824400279361325e-4,0.0453034635773986,7.722901074617855e-5,0.4297851514073385,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,524.8,0.462599043734737,3.8489221764471536e-4,0.04045461607739859,7.361343248087619e-5,0.4221444276573384,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,529.9,0.45111955749999993,3.7708967618507386e-4,0.036271181338216996,7.178169108386313e-5,0.41484837616178294,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,532,0.446202084680851,NA,0.034734125992472366,NA,0.41146795868837865,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,534.6,0.440113785,3.8041472996993154e-4,0.03283110508821711,7.276040009158476e-5,0.40728267991178285,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,539.6,0.4303411391125,3.742691760952046e-4,0.030048666338217,7.075108803817678e-5,0.400292472774283,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,544.4,0.42098053,3.7572363202008656e-4,0.027518210088216997,7.056956986913052e-5,0.39346231991178304,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,549.7,0.41195457213750003,3.713087488034188e-4,0.0256200825882171,7.140320374127471e-5,0.38633448954928296,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,554.6,0.4033893166875,3.697219042379633e-4,0.023756315088217,6.61954863895448e-5,0.379633001599283,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,560.1,0.39538589124999995,3.6735436163621156e-4,0.022354212588216998,6.538862735252486e-5,0.37303167866178294,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,565.2,0.388328306325,3.6591082016722493e-4,0.021528321338217096,6.438209671633359e-5,0.3667999849867829,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,569.8,0.38136664075000004,3.644348424819256e-4,0.021026170088216996,6.387289355322147e-5,0.36034047066178304,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,574.2,0.37625033248473705,3.617943624753373e-4,0.020836428577398602,6.241637562833309e-5,0.35541390390733846,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,579,0.370793157077106,3.6017175690335944e-4,0.020622481571989402,6.278905609235698e-5,0.35017067550511655,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,583.4,0.36588405245421196,3.579632948957181e-4,0.020528349305761702,6.0879217699297673e-05,0.34535570314845027,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,587.8,0.361640503425213,3.554551970925899e-4,0.0204617911852066,6.113345863396071e-5,0.3411787122400064,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,592.7,0.357137794428082,3.542964342649975e-4,0.020190611369519898,6.2086382394934e-5,0.33694718305856214,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,597.4,0.35306090536721496,3.53202219479168e-4,0.020021961194096598,6.163095265800506e-5,0.33303894417311836,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,602.1,0.34888729484737396,3.5138953983980667e-4,0.0197423174800326,6.123266366711513e-5,0.3291449773673414,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,607,0.344128382347373,3.477470198738832e-4,0.019229007480032596,5.9774334080896614e-5,0.3248993748673404,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,612,0.339589138612636,3.493428587001859e-4,0.019167971490850998,5.93256169263806e-5,0.32042116712178503,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,616.9,0.33467295752502996,3.4545921674235844e-4,0.0188892290673563,5.9793689207894804e-5,0.31578372845767366,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,621.9,0.330161470047924,3.4260379198660653e-4,0.018956973833584,5.937614394745648e-5,0.31120449621434,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,626.5,0.325960016204212,3.4431210054167464e-4,0.0193478430557617,5.7824332794480633e-5,0.3066121731484503,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,631.2,0.321883670978633,3.4039731055749794e-4,0.0200540764730713,5.690038555188868e-5,0.30182959450556174,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,635.8,0.31886764024847303,3.380754241416571e-4,0.0211049226871352,5.7259340419900414e-5,0.2977627175613378,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,640.8,0.316491145,3.376600012983729e-4,0.022493120088217,5.6627851238068266e-5,0.29399802491178295,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,645.3,0.31453580125,3.359841784421678e-4,0.023615391338217002,5.6868837925377946e-5,0.29092040991178303,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,650.2,0.31246742875,3.3577237302313514e-4,0.023999343838217002,5.607579547269584e-5,0.288468084911783,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,654.9,0.309855251234737,3.335812827343266e-4,0.0248777460773986,5.5493507121004713e-5,0.2849775051573384,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,659.3,0.307579306599817,3.3236615868128226e-4,0.0269270342203666,5.441768583131494e-5,0.28065227237945045,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,660,0.30749504252019977,NA,0.02751752536000782,NA,0.279977517160192,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,663.9,0.307025571219475,3.295459033360487e-4,0.0308074045665801,5.5165763130229396e-5,0.2762181666528949,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,668.8,0.30870127173473694,3.302848559638269e-4,0.0352573310773986,5.4413821752396465e-5,0.27344394065733835,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,673.2,0.31164702499999997,3.272857573408311e-4,0.03845827008821699,5.549535436335907e-5,0.27318875491178296,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,677.6,0.31432151376526296,3.265869849584519e-4,0.0384206453490355,5.539615965804607e-5,0.27590086841622746,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,681.9,0.314562183140263,3.2513187367250217e-4,0.03483125659903551,5.404257436082296e-5,0.2797309265412275,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,686.1,0.31048427313949906,3.2447308889031154e-4,0.028291384148494598,5.3418956039155905e-5,0.2821928889910045,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,690,0.30300763875,3.24147064365124e-4,0.021177312588217003,5.583312007137142e-5,0.281830326161783,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,693.9,0.29485475134523703,3.2274855551695436e-4,0.0152406482671211,5.356866955846649e-5,0.2796141030781159,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,697.8,0.28745019442673897,3.1795344467774476e-4,0.0110646648362885,5.3575253962636085e-5,0.2763855295904505,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,701.8,0.28151507061568903,3.2265611285518293e-4,0.008483186293014758,5.221572016137208e-5,0.2730318843226743,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,705.5,0.277779497380798,3.142281485343026e-4,0.0069797221651219,5.75456613005299e-5,0.2707997752156761,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,709.1,0.27441265763751105,3.1990460200858006e-4,0.0060793160812788695,5.555297114309503e-5,0.2683333415562322,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,712.8,0.273228836474964,3.213505311844107e-4,0.00551518036606249,5.627609538164144e-5,0.2677136561089015,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,716.6,0.27240163477197005,3.141876521910421e-4,0.005462116022177129,5.480727657855803e-5,0.26693951874979294,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,719.8,0.27200570430218796,3.160100553341588e-4,0.00544530401639148,5.930780364989868e-5,0.2665604002857965,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,723.2,0.273244316294249,3.176243860408617e-4,0.005206460733559749,5.6654394839073766e-5,0.26803785556068926,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,726.5,0.27419949465215204,3.122542034727625e-4,0.00563690554423693,6.215208126110011e-5,0.26856258910791514,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,729.4,0.275369265041528,3.184766671567652e-4,0.0058125016949423305,6.349309967692822e-5,0.2695567633465856,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,732.3,0.27550586472469096,3.1176102685991574e-4,0.00580231081782563,8.496964280811967e-5,0.26970355390686535,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,735.3,0.27526594487177397,3.081862072550756e-4,0.00571716991829585,7.788778507815935e-5,0.2695487749534781,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,738.3,0.27457739917427704,3.1652731948404365e-4,0.00564252086690825,7.661350755458231e-5,0.2689348783073688,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,741.3,0.27307097164153904,3.137519675060952e-4,0.0050919501880042,8.443905173995143e-5,0.26797902145353486,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,744.2,0.269553896363747,3.0861206346351986e-4,0.004683952198046559,8.068059903049272e-5,0.2648699441657004,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,746.7,0.266991474962665,3.250327340009143e-4,0.0036948674770212304,7.670222071055222e-5,0.26329660748564376,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,749.4,0.262801180075685,3.008437096649617e-4,0.0035494211014334004,7.489818857071022e-5,0.25925175897425157,0.02185034012628614,2.417881437591867
OL22-2,1,italic('O. Lucimarinus'),Optics,C,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,400,0.60647907874289,6.552729181360088e-4,0.08079913167130698,6.099761763822526e-4,0.5256799470715829,0.02081434099348075,2.3438814995343393
OL22-2,1,italic('O. Lucimarinus'),Optics,C,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,404.6,0.5989793517178801,5.642179474532525e-4,0.085435479171307,5.231531500633447e-4,0.5135438725465731,0.02081434099348075,2.3438814995343393
OL22-2,1,italic('O. Lucimarinus'),Optics,C,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,408.7,0.5938584775,5.332256924224624e-4,0.086813115375584,4.546406506999023e-4,0.507045362124416,0.02081434099348075,2.3438814995343393
OL22-2,1,italic('O. Lucimarinus'),Optics,C,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,412.5,0.5878998143357199,4.3247361742594924e-4,0.09397119569951498,3.295596413881153e-4,0.49392861863620496,0.02081434099348075,2.3438814995343393
OL22-2,1,italic('O. Lucimarinus'),Optics,C,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,416.9,0.5834588624999999,4.30397776278626e-4,0.09800387537558403,2.678782439152853e-4,0.48545498712441587,0.02081434099348075,2.3438814995343393
OL22-2,1,italic('O. Lucimarinus'),Optics,C,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,421.4,0.5794724624999998,4.175942390510796e-4,0.103571315375584,2.392876483142024e-4,0.47590114712441584,0.02081434099348075,2.3438814995343393
OL22-2,1,italic('O. Lucimarinus'),Optics,C,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,426.5,0.5750724224999999,3.8628977585014146e-4,0.10599852537558402,2.0453429936612266e-4,0.4690738971244159,0.02081434099348075,2.3438814995343393
OL22-2,1,italic('O. Lucimarinus'),Optics,C,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,430.9,0.57207325936105,3.656783686941148e-4,0.11105016037558402,2.103647523585173e-4,0.461023098985466,0.02081434099348075,2.3438814995343393
OL22-2,1,italic('O. Lucimarinus'),Optics,C,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,435.5,0.5709202653825001,3.6689933876792334e-4,0.11431910537558398,2.192699244882089e-4,0.4566011600069161,0.02081434099348075,2.3438814995343393
OL22-2,1,italic('O. Lucimarinus'),Optics,C,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,439.8,0.56678050875,3.3525357770628817e-4,0.11408978537558404,1.557056297759662e-4,0.45269072337441596,0.02081434099348075,2.3438814995343393
OL22-2,1,italic('O. Lucimarinus'),Optics,C,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,444.8,0.5625453625000001,3.4709846943405684e-4,0.11103074162558399,1.369433361629298e-4,0.4515146208744161,0.02081434099348075,2.3438814995343393
OL22-2,1,italic('O. Lucimarinus'),Optics,C,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,449.9,0.5534623940500001,3.354886326956977e-4,0.105843652875584,1.4161097348550555e-4,0.4476187411744161,0.02081434099348075,2.3438814995343393
OL22-2,1,italic('O. Lucimarinus'),Optics,C,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,455,0.54402008125,3.264296077386735e-4,0.10169059787558402,1.1196886718596734e-4,0.442329483374416,0.02081434099348075,2.3438814995343393
OL22-2,1,italic('O. Lucimarinus'),Optics,C,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,459.4,0.5335259674999999,3.2102145278115453e-4,0.09812130662558399,1.0120923683763133e-4,0.4354046608744159,0.02081434099348075,2.3438814995343393
OL22-2,1,italic('O. Lucimarinus'),Optics,C,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,463.8,0.5243391800000001,3.136487154797395e-4,0.09599991037558397,9.29653503293829e-5,0.42833926962441615,0.02081434099348075,2.3438814995343393
OL22-2,1,italic('O. Lucimarinus'),Optics,C,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,468.7,0.5153453649999999,3.1073444009499903e-4,0.094292611625584,9.233863354269405e-5,0.42105275337441594,0.02081434099348075,2.3438814995343393
OL22-2,1,italic('O. Lucimarinus'),Optics,C,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,470,0.5134638771186321,NA,0.09371981353596134,NA,0.4197440635826707,0.02081434099348075,2.3438814995343393
OL22-2,1,italic('O. Lucimarinus'),Optics,C,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,474,0.5076746836375001,3.008376464754777e-4,0.09195735787558398,8.71301825246522e-5,0.4157173257619161,0.02081434099348075,2.3438814995343393
OL22-2,1,italic('O. Lucimarinus'),Optics,C,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,479.2,0.5008825275,3.054546442797022e-4,0.09003620537558399,8.083413146414878e-5,0.41084632212441596,0.02081434099348075,2.3438814995343393
OL22-2,1,italic('O. Lucimarinus'),Optics,C,3,2022-11-30T21:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,484.1,0.4938673199999999,3.0245576990898e-4,0.08657188912558397,7.484654191508572e-5,0.4072954308744159,0.02081434099348075,2.3438814995343393
